ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2260796,Arcitc King,AFRM033AEB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,220,245,10,No,,,,02/01/2016,02/16/2015,United States,ES_1030337_AFRM033AEB_02262016110349_4629989,No
2260797,Arcitc King,AFRM045AES,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,19.7,4.4,4.5,226,254,11,No,,,,02/01/2016,02/16/2015,United States,ES_1030337_AFRM045AES_02262016110402_4642499,No
2260798,Arcitc King,ATMP032AEB,"Refrigerator-Freezer,ATMP032AES,",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.2,3.9,270,359,25,No,,,,02/01/2016,02/27/2018,United States,ES_1030337_ATMP032AEB_02262016110414_4654524,No
2260799,Arcitc King,ATMP032AES,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.1,3.8,270,358,25,No,,,,02/01/2016,02/16/2015,United States,ES_1030337_ATMP032AES_02262016110431_4671077,No
2319456,Arctic King,ABDA049ADBD,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,23.6,4.9,4.9,270,304,11,No,,,,04/10/2017,03/13/2017,"United States, Canada",ES_1030337_ABDA049ADBD_05072018022248_70123329,No
2319457,Arctic King,ABDA049ADBS,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,23.6,4.9,4.9,270,304,11,No,,,,04/10/2017,03/13/2017,"United States, Canada",ES_1030337_ABDA049ADBS_05072018022248_70123329,No
2272223,Arctic King,ABDA049AS,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.7,24.8,4.9,4.9,270,304,11,No,,,,07/30/2016,07/12/2016,"United States, Canada",ES_1030337_ABDA049AS_07112016113031_70087781,No
2297326,Arctic King,AFRM016BEB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.3,18.5,1.6,1.6,207,232,11,No,,,,06/07/2017,06/07/2017,"United States, Canada",ES_1030337_AFRM016BEB_06082017040642_4802864,No
2210481,Arctic King,AFRM024AES,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.8,17.5,2.4,2.4,213,238,11,No,,,,05/30/2014,05/13/2014,United States,ES_1030337_AFRM024AES_05152014191325_1205231,No
2260336,Arctic King,AFRM026AEB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,28.7,18.3,2.6,2.6,215,239,10,No,,,,04/01/2016,02/17/2016,"United States, Canada",ES_1030337_AFRM026AEB_02032016050255_70061023,No
2260337,Arctic King,AFRM026AES,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,28.7,18.3,2.6,2.6,215,239,10,No,,,,04/01/2016,02/17/2016,"United States, Canada",ES_1030337_AFRM026AES_02032016050255_70061023,No
2319454,Arctic King,AFRM026AEW,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,28.7,18.5,2.6,2.6,215,239,10,No,,,,05/20/2018,05/04/2018,"United States, Canada",ES_1030337_AFRM026AEW_05052018103206_70182852,No
2319304,Arctic King,AFRM033AES,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.9,18.6,3.3,3.3,183,245,25,No,,,,05/01/2018,05/03/2018,"United States, Canada",ES_1030337_AFRM033AES_05042018055701_3421256,No
2293777,Arctic King,AFRM033BEB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.9,18.6,3.3,3.3,220,245,10,No,,,,04/01/2017,04/06/2017,United States,ES_1030337_AFRM033BEB_04072017071459_9299491,No
2235748,Arctic King,AFRM044AEB,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.7,33.8,4.4,4.4,228,254,10,No,,,,05/20/2015,04/03/2015,United States,ES_1030337_AFRM044AEB_04032015070310_4590277,No
2235749,Arctic King,AFRM044AES,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.7,33.8,4.4,4.4,228,254,10,No,,,,05/20/2015,04/03/2015,United States,ES_1030337_AFRM044AES_04032015070321_4601094,No
2235750,Arctic King,AFRM044AEW,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.7,33.8,4.4,4.4,228,254,10,No,,,,05/20/2015,04/03/2015,United States,ES_1030337_AFRM044AEW_04032015070332_4612106,No
2335137,Arctic King,ARM320D1ARSV,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,Yes,33,18.5,2.6,3.9,270,359,25,No,,,,03/22/2019,03/22/2019,"United States, Canada",ES_1030337_ARM320D1ARSV_03222019101524_70219292,No
2214123,Arctic King,ATMA100AEB,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,06/26/2014,06/10/2014,"United States, Canada",ES_1030337_ATMA100AEB_06102014031821_2731476,Yes
2214124,Arctic King,ATMA100AES,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,06/26/2014,06/10/2014,"United States, Canada",ES_1030337_ATMA100AES_06102014031821_2731476,Yes
2214122,Arctic King,ATMA100AEW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,9.9,11.9,296,330,10,No,,,,06/26/2014,06/10/2014,"United States, Canada",ES_1030337_ATMA100AEW_06102014031821_2731476,Yes
2214126,Arctic King,ATMA115AEB,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,06/26/2014,06/10/2014,"United States, Canada",ES_1030337_ATMA115AEB_06102014031821_2731476,Yes
2214127,Arctic King,ATMA115AES,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,06/26/2014,06/10/2014,"United States, Canada",ES_1030337_ATMA115AES_06102014031821_2731476,Yes
2214125,Arctic King,ATMA115AEW,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,24,11.5,13.9,311,346,10,No,,,,06/26/2014,06/10/2014,"United States, Canada",ES_1030337_ATMA115AEW_06102014031821_2731476,Yes
2274416,Arctic King,ATMP031AEB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,19.4,18.6,3.1,3.8,270,358,25,No,,,,06/30/2016,08/08/2016,"United States, Canada",ES_1030337_ATMP031AEB_08092016073105_7865280,No
2274417,Arctic King,ATMP031AES,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,19.4,18.6,3.1,3.8,270,358,25,No,,,,06/30/2016,08/08/2016,"United States, Canada",ES_1030337_ATMP031AES_08092016073118_7878650,No
2274418,Arctic King,ATMP031AET,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,19.4,18.6,3.1,3.8,270,358,25,No,,,,06/30/2016,08/08/2016,"United States, Canada",ES_1030337_ATMP031AET_08092016073130_7890006,No
2274419,Arctic King,ATMP031AEW,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,19.4,18.6,3.1,3.8,270,358,25,No,,,,06/30/2016,08/08/2016,"United States, Canada",ES_1030337_ATMP031AEW_08092016073143_7903351,No
2210483,Arctic King,FKAFRM024AEU,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,24.8,17.5,2.4,2.4,213,238,11,No,,,,05/30/2014,05/13/2014,United States,ES_1030337_FKAFRM024AEU_05152014191341_1221863,No
2210484,Arctic King,FKATMP031AEB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.1,3.8,270,358,25,No,,,,05/30/2014,05/13/2014,United States,ES_1030337_FKATMP031AEB_05152014191309_1189487,No
2210485,Arctic King,FKATMP031AEW,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33,18.5,3.1,3.8,270,358,25,No,,,,05/30/2014,05/13/2014,United States,ES_1030337_FKATMP031AEW_05152014191256_1176684,No
2329888,Arctic Wind,ABMSLB141E,",ABMB141E,; ,ABMS141E,; ,ABMSL141E,; ,ABMW141E,",Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,73.2,26.8,14.1,17.1,421,468,10,No,,,,08/08/2018,08/20/2014,"United States, Canada",ES_1121980_ABMSLB141E_10312018115045_6565973,No
2331852,Arctic Wind,ABMSLB170E,",ABMB170E,; ,ABMS170E,; ,ABMSL170E,; ,ABMW170E,",Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,73.2,31.1,17,20.7,449,500,10,No,,,,08/08/2018,08/20/2014,"United States, Canada",ES_1121980_ABMSLB170E_10312018120415_2690088,No
2329929,Arctic Wind,ATMB212E,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67,33,21,25.6,396,440,10,No,,,,11/10/2018,11/14/2018,"United States, Canada",ES_1121980_ATMB212E_11142018075857_2337900,Yes
2329930,Arctic Wind,ATMSL212E,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67,33,21,25.6,396,440,10,No,,,,11/10/2018,11/14/2018,"United States, Canada",ES_1121980_ATMSL212E_11142018075847_2327351,Yes
2329932,Arctic Wind,ATMW212E,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,67,33,21,25.6,396,440,10,No,,,,11/10/2018,11/14/2018,"United States, Canada",ES_1121980_ATMW212E_11142018075907_2347387,Yes
2263345,Avalon,A1-1.6CFSDBLK,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232,11,No,,,,03/20/2016,03/23/2016,United States,ES_1132323_A1-1.6CFSDBLK_03252016091418_7258074,No
2263346,Avalon,A1-1.6CFSDSS,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,19.4,18.6,1.6,1.6,207,232,11,No,,,,03/20/2016,03/23/2016,United States,ES_1132323_A1-1.6CFSDSS_03252016091429_7269666,No
2321564,Danby,DPF073C2WDB,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.5,343,386,11,No,,,,06/14/2018,06/11/2018,"United States, Canada",ES_0031682_DPF073C2WDB_06082018031703_70187413,No
2218448,Danby Designer,DAR110A1*,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,58.8,23.9,11,11,249,279,11,No,,,,09/06/2014,07/25/2014,"United States, Canada",ES_0031682_DAR110A1*_07222014114047_2736942,No
2270248,Danby Designer,DAR110A2*,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,No,58.8,23.9,11,11,249,279,11,No,,,,06/18/2016,05/31/2016,"United States, Canada",ES_0031682_DAR110A2*_06012016024506_70081739,No
2215465,Danby Designer,DCR031B1*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.9,3.1,3.7,319,358,11,No,,,,07/02/2014,07/14/2014,United States,ES_31682_DCR031B1*_07082014155345_5905572,No
2315164,Danby Designer,DCR031B1BSLDD,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,320,358,11,No,,,,01/22/2018,01/12/2018,"United States, Canada",ES_0031682_DCR031B1BSLDD_03012018110822_70170417,No
2315163,Danby Designer,DCR031B1WDD,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,320,358,11,No,,,,01/22/2018,01/12/2018,"United States, Canada",ES_0031682_DCR031B1WDD_03012018110822_70170417,No
2301892,Danby Designer,DCR032C1*,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,07/30/2017,07/25/2017,"United States, Canada",ES_0031682_DCR032C1*_07242017113023_70149328,No
2215195,Danby Designer,DCR032C1BSLDD,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,10/20/2014,07/08/2014,"United States, Canada",ES_31682_DCR032C1BSLDD_05072014055948_2718490,No
2301891,Danby Designer,DCR032C1BSLDD-3,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,18.7,3.2,3.2,218,244,11,No,,,,07/30/2017,07/25/2017,"United States, Canada",ES_0031682_DCR032C1BSLDD-3_07242017113022_70149328,No
2255709,Danby Designer,DCR032C3*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.2,19.3,3.2,3.9,320,359,11,No,,,,01/15/2016,12/22/2015,"United States, Canada",ES_0031682_DCR032C3*_12282015120638_70053438,No
2218250,Danby Designer,DFF100C2BSLDD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.9,12.1,297,331,10,No,,,,08/31/2014,08/22/2014,"United States, Canada",ES_1104918_DFF100C2BSLDD_08112014124727_2752930,Yes
2226151,Danby Designer,DFF100C2BSSDD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.9,12.1,297,331,10,No,,,,11/25/2014,11/21/2014,"United States, Canada",ES_1104918_DFF100C2BSSDD_11172014124148_70015816,Yes
2218249,Danby Designer,DFF100C2WDD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.9,12.1,297,331,10,No,,,,08/31/2014,08/22/2014,"United States, Canada",ES_1104918_DFF100C2WDD_08112014124727_2752930,Yes
2323036,Danby Designer,DFF101B1*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,26.2,10.1,12.2,297,332,11,No,,,,07/20/2018,07/05/2018,"United States, Canada",ES_0031682_DFF101B1*_07172018025611_70190388,Yes
2320402,Danby Designer,DFF101B1BSSDD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,26.2,10.1,12.2,297,332,11,No,,,,05/24/2018,05/22/2018,"United States, Canada",ES_0031682_DFF101B1BSSDD_05222018123805_70185364,Yes
2226150,Danby Designer,DFF123C2BSSDD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,12.3,14.9,317,354,10,No,,,,11/25/2014,11/21/2014,"United States, Canada",ES_1104918_DFF123C2BSSDD_11172014124148_70015816,Yes
2226149,Danby Designer,DFF123C2WDD,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,12.3,14.9,317,354,10,No,,,,11/25/2014,11/21/2014,"United States, Canada",ES_1104918_DFF123C2WDD_11172014124148_70015816,Yes
2242805,Danby Designer,DPF073C1*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.4,343,385,11,No,,,,06/23/2015,06/29/2015,"United States, Canada",ES_0031682_DPF073C1*_06292015043039_70036886,No
2334658,Danby Designer,DPF073C2*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.4,343,385,11,No,,,,03/13/2019,03/08/2019,"United States, Canada",ES_0031682_DPF073C2*_03122019112759_70207148,No
2334657,Danby Designer,DPF073C2BSLDD,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,56.3,21.5,7.3,8.4,343,385,11,No,,,,03/13/2019,03/08/2019,"United States, Canada",ES_0031682_DPF073C2BSLDD_03122019112759_70207148,No
2263734,DANBY  DESIGNER,DAR023C1*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,25,18.7,2.3,2.3,252,280,10,No,,,,03/10/2016,03/04/2016,"United States, Canada",ES_0031682_DAR023C1*_04062016013657_70062748,No
2305173,DANBY  DESIGNER,DAR023C2*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,25,18.7,2.3,2.3,252,280,10,No,,,,10/20/2017,10/19/2017,"United States, Canada",ES_0031682_DAR023C2*_10112017114051_70152633,No
2291805,Danby One Plug,3.1SM6*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.9,3.1,3.7,199,358,44,No,,,,02/20/2017,02/24/2017,"United States, Canada",ES_31682_3.1SM6*_02232017105417_2716333,No
2288905,Danby OnePlug,2.6SM4*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,26.6,17.7,2.6,2.6,228,283,19,No,,,,01/30/2017,01/03/2017,"United States, Canada",ES_0031682_2.6SM4*_01032017024918_70111997,No
2315165,Danby OnePlug,3.1SM6R,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,320,358,11,No,,,,01/22/2018,01/12/2018,"United States, Canada",ES_0031682_3.1SM6R_03012018110822_70170417,No
2288906,Danby OnePlug,3.2SM4*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,17.7,3.2,3.2,258,289,11,No,,,,01/30/2017,01/03/2017,"United States, Canada",ES_0031682_3.2SM4*_01032017024918_70111997,No
2288907,Danby OnePlug,3.3SM4*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,17.7,3.3,3.3,259,290,11,No,,,,01/30/2017,01/03/2017,"United States, Canada",ES_0031682_3.3SM4*_01032017024918_70111997,No
2282224,Danby or Danby Designer,DAR016A1*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,19.8,17.7,1.6,1.6,245,274,11,No,,,,10/30/2016,09/21/2016,"United States, Canada",ES_0031682_DAR016A1*_09222016051638_70099320,No
2212654,Danby or Danby Designer,DAR017A2*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,17.7,1.7,1.7,221,275,20,No,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR017A2*_06102014033951_2718267,No
2248449,Danby or Danby Designer,DAR017A3*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,17.7,1.7,1.7,221,275,20,No,,,,10/18/2015,09/17/2015,"United States, Canada",ES_0031682_DAR017A3*_09172015105638_70043625,No
2212655,Danby or Danby Designer,DAR026A1*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,27,17.7,2.6,2.6,253,283,11,No,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR026A1*_06102014033951_2718267,No
2248450,Danby or Danby Designer,DAR026A2*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,27,17.7,2.6,2.6,253,283,11,No,,,,10/18/2015,09/17/2015,"United States, Canada",ES_0031682_DAR026A2*_09172015105638_70043625,No
2212656,Danby or Danby Designer,DAR033A1*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,17.7,3.3,3.3,259,290,11,No,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR033A1*_06102014033951_2718267,No
2248451,Danby or Danby Designer,DAR033A6*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,17.7,3.3,3.3,259,290,11,No,,,,10/18/2015,09/17/2015,"United States, Canada",ES_0031682_DAR033A6*_09172015105638_70043625,No
2212657,Danby or Danby Designer,DAR044A4*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,20.7,4.4,4.4,268,300,11,No,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR044A4*_06102014033951_2718267,No
2212658,Danby or Danby Designer,DAR044A5*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,20.7,4.4,4.4,268,300,11,No,,,,06/12/2014,05/27/2014,"United States, Canada",ES_0031682_DAR044A5*_06102014033951_2718267,No
2235865,Danby or Danby Designer,DAR044A6*,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,32.7,20.7,4.4,4.4,268,300,11,No,,,,04/01/2015,03/17/2015,"United States, Canada",ES_0031682_DAR044A6*_03162015114018_70026920,No
