ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Page Format Size,Marking Technology,Color Capability,Print Speed (ipm or mppm),Automatic Duplex Output Capable,Typical Electricity Consumption (TEC) (kWh/wk),Typical Electricity Consumption (TEC) (kWh/yr),Power in Sleep (Watts),Power in Standby (Watts),Default Delay Time to Sleep (minutes),Print/Copy Time from Ready State (s),Print/Copy Time from Sleep Mode (s),Print/Copy Time from Previous Job (s),Digital Front End (DFE) Manufacturer,DFE Model Number,DFE Typical Electricity Consumption (TEC) (kWh/wk),DFE Typical Electricity Consumption (TEC) (kWh/yr),DFE Ready State Power (Watts),DFE Sleep Mode Power (Watts),Functional Adders,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2297432,"Argox Information Co., Ltd",ARGOX,O4-350,O4-350,"O4-250, O4-200,O4-300,O4-240,O4-340,O4-280,O4-380, AL-4210, AL-4310,O4-250, O4-200,O4-300,O4-240,O4-340,O4-280,O4-380, AL-4210, AL-4310,",Printers,Small,Thermal Transfer (TT),Monochrome,60,No,,,,,0,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",07/15/2017,06/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1099770_O4-350_06122017132908_8319744
2302281,"Argox Information Co., Ltd",ARGOX,D2-200,D2-200,"D2-240, D2-250, D2-260, D2-270, D2-280, D2-300, D2-340, D2-350, D2-360, D2-370, D2-380, D2-200pro, D2-240pro, D2-250pro, D2-260pro, D2-270pro, D2-280pro, D2-300pro, D2-340pro, D2-350pro, D2-360pro, D2-370pro, D2-380pro, D2-200plus, D2-240plus, D2-250plus,D2-240, D2-250, D2-260, D2-270, D2-280, D2-300, D2-340, D2-350, D2-360, D2-370, D2-380, D2-200pro, D2-240pro, D2-250pro, D2-260pro, D2-270pro, D2-280pro, D2-300pro, D2-340pro, D2-350pro, D2-360pro, D2-370pro, D2-380pro, D2-200plus, D2-240plus, D2-250plus,",Printers,Small,Direct Thermal (DT),Monochrome,60,No,,,,,0,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",09/01/2017,08/16/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1099770_D2-200_08182017133349_4547130
2302282,"Argox Information Co., Ltd",ARGOX,D2-200,D2-200,"D2-260plus, D2-270plus, D2-280plus, D2-300plus, D2-340plus, D2-350plus, D2-360plus, D2-370plus, D2-380plus, DX2-200, DX2-240, DX2-250, DX2-260, DX2-270, DX2-280, DX2-300, DX2-340, DX2-350, DX2-360, DX2-370, DX2-380,D2-260plus, D2-270plus, D2-280plus, D2-300plus, D2-340plus, D2-350plus, D2-360plus, D2-370plus, D2-380plus, DX2-200, DX2-240, DX2-250, DX2-260, DX2-270, DX2-280, DX2-300, DX2-340, DX2-350, DX2-360, DX2-370, DX2-380,",Printers,Small,Direct Thermal (DT),Monochrome,60,No,,,,,0,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",09/01/2017,08/16/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1099770_D2-200_08182017133656_8899888
2302283,"Argox Information Co., Ltd",ARGOX,D2-200,D2-200,"AH-200, AH-300, AH-500, AE-220, AE-320, SG-2200, SG-2200T, SG-2200TT, SG-2200TX, SG-2200plus, SG-2300, SG-2300T,SG-2300TT, SG-2300TX, SG-2300plus,AH-200, AH-300, AH-500, AE-220, AE-320, SG-2200, SG-2200T, SG-2200TT, SG-2200TX, SG-2200plus, SG-2300, SG-2300T,SG-2300TT, SG-2300TX, SG-2300plus,",Printers,Small,Direct Thermal (DT),Monochrome,60,No,,,,,0,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",09/01/2017,08/16/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1099770_D2-200_08182017133719_9643361
2302284,"Argox Information Co., Ltd",ARGOX,D2-200,D2-200,"CH-200, CH-200T, CH-200TT, CH-200TX, CH-200plus, CH-300, CH-300T, CH-300TT, CH-300TX, CH-300plus, CH-500, CH-500plus,CH-200, CH-200T, CH-200TT, CH-200TX, CH-200plus, CH-300, CH-300T, CH-300TT, CH-300TX, CH-300plus, CH-500, CH-500plus,",Printers,Small,Direct Thermal (DT),Monochrome,60,No,,,,,0,,,,,,,,,,"Wireless - WiFi,Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",09/01/2017,08/16/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1099770_D2-200_08182017134036_2224099
2232694,Avery Dennison,Avery Dennison,Tabletop Printer 1,ADTP1,,Printers,Small,Thermal Transfer (TT),Monochrome,32,No,,,3.98,0,60,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",02/28/2015,02/04/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105618_ADTP1_02052015002836_6116410
2272756,Avery Dennison,Avery Dennison,9419,9419,"M09419XXX,M09419XXX,(X = A-Z, 0-9, *, blank to denote different marketing purpose)",Printers,Small,Direct Thermal (DT),Monochrome,20,No,,,,,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",08/15/2016,07/19/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105618_9419_07192016205929_6283703
2302256,Avery Dennison,Avery Dennison,ADTP1,ADTP1,",ADTP2,",Printers,Small,Thermal Transfer (TT),Monochrome,32,No,,,4,,60,,,,,,,,,,"Other, Other",07/24/2017,08/18/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105618_ADTP1_08172017141920_3216821
2232693,Avery Dennison,Monarch,Tabletop Printer 1,ADTP1,,Printers,Small,Thermal Transfer (TT),Monochrome,32,No,,,3.98,0,60,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",02/28/2015,02/04/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105618_ADTP1_02052015002938_6178246
2193580,Avision Inc.,Avision,AV175,AV175,,Scanners,Standard,Electro-photographic (EP),,30,No,,,1.94,0.23,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2010,10/28/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV175_10302013090006_3606099
2193581,Avision Inc.,Avision,AV176+,AV176+,"AV176+,AV176+,; AV176UB,AV176UB,",Scanners,Standard,Electro-photographic (EP),,30,No,,,1.94,0.23,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2010,10/28/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV176+_10302013075208_9528899
2193584,Avision Inc.,Avision,AV175+,AV175+,,Scanners,Standard,Electro-photographic (EP),,30,No,,,1.94,0.23,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2010,10/28/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV175+_10302013075837_9917792
2193594,Avision Inc.,Avision,FL-1006S,FL-1006S,,Scanners,Standard,Electro-photographic (EP),,30,No,,,1.94,0.23,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2010,10/28/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | FL-1006S_10302013075307_9587604
2193595,Avision Inc.,Avision,FL-1011S,FL-1011S,,Scanners,Standard,Electro-photographic (EP),,30,No,,,1.94,0.23,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2010,10/28/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | FL-1011S_10302013075927_9967967
2194520,Avision Inc.,Avision,FL-1205S,FL-1205S,,Scanners,Standard,Electro-photographic (EP),,80,No,,,2.66,0.12,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",05/15/2012,11/04/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | FL-1205S_11042013081747_3067229
2194524,Avision Inc.,Avision,FL-1202S,FL-1202S,,Scanners,Standard,Electro-photographic (EP),,80,No,,,2.66,0.12,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",05/15/2012,11/04/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | FL-1202S_11042013081643_3003366
2194532,Avision Inc.,Avision,AV188,AV188,,Scanners,Standard,Electro-photographic (EP),,80,No,,,2.66,0.12,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",05/15/2012,11/04/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV188_11042013081627_2987261
2194533,Avision Inc.,Avision,AV188+,AV188+,,Scanners,Standard,Electro-photographic (EP),,80,No,,,2.66,0.12,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",05/15/2012,11/04/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV188+_11042013081802_3082202
2194534,Avision Inc.,Avision,AV187,AV187,,Scanners,Standard,Electro-photographic (EP),,80,No,,,2.66,0.12,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",05/15/2012,11/04/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV187_11042013081729_3049371
2194625,Avision Inc.,Avision,AV50,AV50,,Scanners,Standard,Electro-photographic (EP),,10,No,,,2.32,0.26,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2012,10/17/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV50_10182013071358_0438036
2194626,Avision Inc.,Avision,AV50F Plus,AV50F Plus,,Scanners,Standard,Electro-photographic (EP),,10,No,,,2.32,0.26,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2012,10/17/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV50F Plus_10182013071446_0486625
2194627,Avision Inc.,Avision,AV50F,AV50F,,Scanners,Standard,Electro-photographic (EP),,10,No,,,2.32,0.26,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2012,10/17/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AV50F_10182013071421_0461304
2194628,Avision Inc.,Avision,AW50F,AW50F,,Scanners,Standard,Electro-photographic (EP),,10,No,,,2.32,0.26,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",08/15/2012,10/17/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | AW50F_10182013072939_1379719
2194633,Avision Inc.,Avision,FF-0803S,FF-0803S,,Scanners,Standard,Electro-photographic (EP),,10,No,,,2.32,0.26,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/01/2014,10/17/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | FF-0803S_10182013073016_1416427
2195480,Avision Inc.,Avision,BT-0911S,BT-0911S,,Scanners,Standard,Electro-photographic (EP),,60,No,,,2.15,0.13,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/31/2010,11/22/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | BT-0911S_11262013114242_6162922
2195484,Avision Inc.,Avision,FB6280E,FB6280E,,Scanners,Standard,Electro-photographic (EP),,60,No,,,2.15,0.13,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, None",01/31/2010,11/22/2013,"United States, Switzerland, Taiwan, Japan, Canada",ES_1105798_AVISION INC (175217) | FB6280E_11262013114134_6094249
2331656,"Bixolon Co., Ltd.",BIXOLON,SPP-L310,SPP-L310,,Printers,Small,Direct Thermal (DT),,7,No,,,1.14,0.13,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, None",12/15/2018,12/18/2018,"United States, Switzerland, Taiwan, Canada",ES_1087458_SPP-L310_12192018070717_3237649
2186397,"Brother Industries, Ltd.",Brother,MFC-J245,MFC-J245,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,27,No,,,0.87,0.11,5,,,,,,,,,,"Fax Modem,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Memory",09/01/2013,07/24/2013,United States,ES_1105798_BROTHER INDUSTRIES LTD (34189) | MFC-J245_07242013094538_9138663
2186478,"Brother Industries, Ltd.",Brother,Label　Writer　P-touch,PT-E500,,Printers,Small,Thermal Transfer (TT),,1,No,,,1.05,0.04,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x, None",01/01/2014,11/18/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | PT-E500_07252013084212_1732988
2186479,"Brother Industries, Ltd.",Brother,Label　Writer　P-touch,PT-H500,,Printers,Small,Thermal Transfer (TT),,1,No,,,1.05,0.04,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x, None",11/01/2013,11/18/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | PT-H500_07252013084238_1758227
2186480,"Brother Industries, Ltd.",Brother,Label　Printer　P-touch,PT-P700,,Printers,Small,Thermal Transfer (TT),,1,No,,,1,0.04,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x, None",10/01/2013,11/18/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | PT-P700_07252013084149_1709705
2186573,"Brother Industries, Ltd.",Brother,ADS-2000,ADS-2000,"ADS-2000e,,",Scanners,Standard,N/A (Scanner),Color,48,Yes,,,0.64,0.12,15,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Memory",07/25/2013,07/08/2013,"United States, Taiwan, Canada",ES_1030868_ADS-2000_07052013145117_6758233
2192439,"Brother Industries, Ltd.",Brother,MFC-J870DW,MFC-J870DW,"MFC-J875DW,,",Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,33,Yes,,,1.37,0.11,5,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Power-supply Size > 10W,Other,Scanners with CCFL Lamps,Memory,Touch Panel Display - Color",07/07/2013,10/09/2013,"United States, Taiwan, Canada",ES_1030868_MFC-J870DW_10022013093923_7245141
2193613,"Brother Industries, Ltd.",Brother,HL-S7000DN,HL-S7000DN,,Printers,Standard,High Performance IJ,Monochrome,100,Yes,1.3,67.6,,,3,9.6,12.6,12,,,,,,,"Other,Wired > 500 MHz - 1 Gb/s Ethernet, Power-supply Size > 10W,Other,Memory",07/07/2013,10/30/2013,"United States, Taiwan, Canada",ES_1030868_HL-S7000DN_10042013132250_1099664
2193911,"Brother Industries, Ltd.",Brother,MFC-J650DW,MFC-J650DW,,Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,33,Yes,,,0.91,0.1,5,,,,,,,,,,"Fax Modem,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Other,Scanners with CCFL Lamps,Memory,Touch Panel Display - Color",08/15/2013,11/05/2013,"United States, Taiwan, Canada",ES_1030868_MFC-J650DW_10242013182415_3209649
2193913,"Brother Industries, Ltd.",Brother,MFC-J470DW,MFC-J470DW,"MFC-J450DW,,; MFC-J475DW,,",Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,33,Yes,,,0.87,0.1,5,,,,,,,,,,"Fax Modem,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Other,Scanners with CCFL Lamps,Memory",07/15/2013,11/05/2013,"United States, Taiwan, Canada",ES_1030868_MFC-J470DW_10242013173716_9779779
2195762,"Brother Industries, Ltd.",Brother,Label Printer,TD-2020,,Printers,Small,Direct Thermal (DT),,1,No,,,1.57,0.31,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",06/01/2012,11/23/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | TD-2020_11252013090126_0086162
2195763,"Brother Industries, Ltd.",Brother,Label Printer,TD-2120N,,Printers,Small,Direct Thermal (DT),,1,No,,,1.57,0.31,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",06/01/2012,11/23/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | TD-2120N_11252013090139_0099414
2195764,"Brother Industries, Ltd.",Brother,Label Printer,TD-2130N,,Printers,Small,Direct Thermal (DT),,1,No,,,1.57,0.31,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",06/01/2012,11/23/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | TD-2130N_11252013090111_0071251
2195765,"Brother Industries, Ltd.",Brother,Label Printer,TD-2130NHC,,Printers,Small,Direct Thermal (DT),,1,No,,,1.57,0.31,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",06/01/2012,11/23/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | TD-2130NHC_11252013090154_0114646
2195766,"Brother Industries, Ltd.",Brother,Label Printer,TD-4000,,Printers,Small,Direct Thermal (DT),,23,No,,,2.55,0.01,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x, None",01/01/2010,11/25/2013,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | TD-4000_11252013090017_0017667
2195767,"Brother Industries, Ltd.",Brother,Label Printer,TD-4100N,,Printers,Small,Direct Thermal (DT),,23,No,,,4.21,0.01,0,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet, None",01/01/2010,11/25/2013,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | TD-4100N_11252013090055_0055665
2198716,"Brother Industries, Ltd.",Brother,HL-L9200CDWT,HL-L9200CDWT,"HL-L8350CDW,,; HL-L8350CDWT,,; HL-L9200CDW,,",Printers,Standard,Electro-photographic (EP),Color,32,Yes,2.3,119.6,,,3,17.4,35.4,30,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory,Touch Panel Display - Color",06/01/2014,12/24/2013,"United States, Canada","ES_1030868_HL-L9200CDWT, HL-L9200CDW, HL-L8350CDWT, HL-L8350CDW_10282013143357_5680505"
2198717,"Brother Industries, Ltd.",Brother,HL-L8250CDN,HL-L8250CDN,,Printers,Standard,Electro-photographic (EP),Color,30,Yes,2.2,114.4,,,3,16.8,33.6,29.4,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",06/01/2014,12/18/2013,"United States, Canada",ES_1030868_HL-L8250CDN_10282013114655_2532464
2199015,"Brother Industries, Ltd.",Brother,Label　Writer　P-touch,PT-E550W,,Printers,Small,Thermal Transfer (TT),,1,No,,,0.75,0.03,0,,,,,,,,,,"Wired < 20 MHz - USB 1.x, None",02/17/2014,12/13/2015,"United States, Canada",ES_1105798_BROTHER INDUSTRIES LTD (34189) | PT-E550W_12192013061040_3440136
2199189,"Brother Industries, Ltd.",Brother,MFC-8910DW,MFC-8910DW,",DCP-8150DN,; ,DCP-8155DN,; ,MFC-8710DW,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,42,Yes,2.5,130,,,5,11.4,10.8,10.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",07/01/2012,12/23/2013,"United States, Taiwan, Canada",ES_1030868_MFC-8910DW_12222013103455_2565423
2199190,"Brother Industries, Ltd.",Brother,HL-5440D,HL-5440D,,Printers,Standard,Electro-photographic (EP),Monochrome,40,Yes,2.2,114.4,,,5,9,9.6,9.6,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",06/01/2012,12/23/2013,"United States, Taiwan, Canada",ES_1030868_HL-5440D_12032013114724_3000146
2199589,"Brother Industries, Ltd.",Brother,MFC-9340CDW,MFC-9340CDW,"HL-3180CDW,,; MFC-9330CDW,,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,23,Yes,1.4,72.8,,,3,21.6,31.2,28.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",12/31/2013,12/24/2013,"United States, Canada","ES_1030868_MFC-9340CDW, MFC-9330CDW_12182013113407_2369348"
2199592,"Brother Industries, Ltd.",Brother,MFC-8510DN,MFC-8510DN,",DCP-8110DN,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,38,Yes,2.3,119.6,,,5,10.8,10.8,10.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",08/01/2012,12/23/2013,"United States, Taiwan, Canada",ES_1030868_MFC-8510DN_12192013115506_7514612
2199593,"Brother Industries, Ltd.",Brother,HL-6180DWT,HL-6180DWT,",HL-6180DW,",Printers,Standard,Electro-photographic (EP),Monochrome,42,Yes,2.5,130,,,5,21,11.4,10.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",05/01/2012,12/23/2013,"United States, Taiwan, Canada","ES_1030868_HL-6180DWT, HL-6182DWT, HL-6180DW, HL-6182DW_12192013114442_714837"
2199594,"Brother Industries, Ltd.",Brother,HL-5470DWT,HL-5470DWT,",HL-5450DN,; ,HL-5470DW,",Printers,Standard,Electro-photographic (EP),Monochrome,40,Yes,2.3,119.6,,,5,21.6,12.6,10.8,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",04/01/2012,12/23/2013,"United States, Taiwan, Canada","ES_1030868_HL-5470DWT, HL-5472DWT, HL-5470DW, HL-5472DW, HL-5450DNT, HL-5450DN, HL-5452DN_12172013100940_618402"
2199600,"Brother Industries, Ltd.",Brother,MFC-7240,MFC-7240,"FAX-2840,,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,21,No,1.2,62.4,,,3,11.4,17.4,17.4,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",12/31/2013,12/24/2013,"United States, Taiwan, Canada","ES_1030868_MFC-7240, FAX-2840_12162013130017_7447931"
2199601,"Brother Industries, Ltd.",Brother,MFC-8950DWT,MFC-8950DWT,",MFC-8950DW,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,42,Yes,2.7,140.4,,,5,19.8,11.4,11.4,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 500 MHz - 1 Gb/s Ethernet, Power-supply Size > 10W,Other,Memory",07/01/2012,12/23/2013,"United States, Taiwan, Canada","ES_1030868_MFC-8950DWT, MFC-8952DWT, MFC-8950DW, MFC-8952DW_12142013125213_8115503"
2199603,"Brother Industries, Ltd.",Brother,MFC-J6720DW,MFC-J6720DW,"MFC-J6520DW,,",Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,35,Yes,,,1.4,0,5,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Power-supply Size > 10W,Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Memory,Touch Panel Display - Color",12/31/2013,12/24/2013,"United States, Taiwan, Canada","ES_1030868_MFC-J6720DW, MFC-J6520DW_12102013154902_4706231"
2199604,"Brother Industries, Ltd.",Brother,MFC-J4410DW,MFC-J4410DW,",MFC-J4310DW,; ,MFC-J4510DW,; ,MFC-J4510DW,",Multifunction Devices (MFD),Standard,Ink Jet (IJ),Color,33,Yes,,,1.26,0,5,,,,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Fax Modem, Power-supply Size > 10W,Scanners with non-CCFL Lamps - Light-Emitting Diodes (LED),Memory,Touch Panel Display - Color",12/31/2013,12/23/2013,"United States, Taiwan, Canada","ES_1030868_MFC-J4410DW, MFC-J4310DW, MFC-J4315DW, MFC-J4510DW, MFC-J4415DW, MFC-J4505DW, MFC-J4510DW, MFC-J4515DW,MFC-J4610DW, MFC-J4615DW_12222013114137_8406488"
2203362,"Brother Industries, Ltd.",Brother,MFC-L8600CDW,MFC-L8600CDW,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,30,Yes,2.3,119.6,,,3,19.8,35.4,29.4,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory,Touch Panel Display - Color",12/01/2014,01/27/2014,"United States, Taiwan, Canada",ES_1030868_MFC-L8600CDW_01242014172006_6961633
2203363,"Brother Industries, Ltd.",Brother,MFC-L9550CDW,MFC-L9550CDW,"MFC-L8850CDW,,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,32,Yes,2.5,130,,,3,22.2,39.6,34.2,,,,,,,"Wired > 20 MHz and < 500 MHz - 100/10 Mb/s Ethernet,Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory,Touch Panel Display - Color",11/01/2014,01/27/2014,"United States, Taiwan, Canada",ES_1030868_MFC-L9550CDW_01242014165422_168115
2203369,"Brother Industries, Ltd.",Brother,HL-3140CW,HL-3140CW,,Printers,Standard,Electro-photographic (EP),Color,19,Yes,1,52,,,3,18,25.2,22.2,,,,,,,"Wired > 20 MHz and < 500 MHz - USB 2.x, Power-supply Size > 10W,Memory",12/31/2013,12/23/2013,"United States, Canada",ES_1030868_HL-3140CW_12162013091434_1858484
