ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Initial Solar Reflectance,Solar Reflectance after 3 years,Initial Emissivity,Low Slope?,Steep Slope?,Roof Cleaned Prior to 3rd Year Test,Warranty Period (yrs),Date Available On Market,Date Qualified,Markets,CB Model Identifier
2313293,Metl-Span,Premium I,Premium I  - Pacific Blue,Pacific Blue,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2012,03/23/2018,"United States, Canada",ES_28250_3232018000000_0010919
2320015,Metl-Span,Polyester,Polyester - Igloo White,Igloo White,,Metal,0.55,0.55,0.83,No,Yes,No,30,01/01/2012,05/16/2018,"United States, Canada",ES_28250_5162018000000_0010912
2320016,Metl-Span,Premium I,Premium I  - Tahoe Blue,Tahoe Blue,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2012,05/16/2018,"United States, Canada",ES_28250_5162018000000_0010921
2320025,Metl-Span,Premium II,Premium II - Antique Patina,Antique Patina,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2012,05/16/2018,"United States, Canada",ES_28250_5162018000000_0010947
2325170,Metl-Span,Galvalume Plus&reg;,Galvalume Plus&reg;,Galvalume Plus&reg;,,Metal,0.67,0.62,0.3,Yes,Yes,No,20,01/01/1999,08/31/2018,"United States, Canada",ES_28250_8312018000000_0011721
2333718,Metl-Span,Premium II,Premium II - Natural Suede,Natural Suede,,Metal,0.45,0.45,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010953
2333719,Metl-Span,Premium II,Premium II - PreWeathered Galvalume&reg;,PreWeathered Galvalume&reg;,,Metal,0.55,0.55,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010954
2333720,Metl-Span,Premium II,Premium II - Sandstorm Metallic Classic II,Sandstorm Metallic Classic II,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010950
2333721,Metl-Span,Premium II,Premium II - Autumnwood - Classic II,Autumnwood - Classic II,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010952
2333722,Metl-Span,Premium I,Premium I  - Hemlock Green,Hemlock Green,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010925
2333723,Metl-Span,Premium I,Premium I  - Leaf Green,Leaf Green,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010928
2333724,Metl-Span,Premium II,Premium II - Sea Foam,Sea Foam,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010946
2333725,Metl-Span,Premium II,Premium II - Pearl White Classic,Pearl White Classic,,Metal,0.65,0.65,0.83,Yes,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010959
2333726,Metl-Span,Premium I,Premium I - Pewter,Pewter,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010934
2333727,Metl-Span,Premium I,Premium I - Zinc Gray,Zinc Gray,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010935
2333728,Metl-Span,Premium II,Premium II - Rosalind,Rosalind,,Metal,0.35,0.35,0.75,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010948
2333729,Metl-Span,Premium II,Premium II - Metallic Fusion - Classic II,Metallic Fusion - Classic II,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010956
2333730,Metl-Span,Premium II,Premium II - Earth Gold,Earth Gold,,Metal,0.35,0.35,0.75,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010957
2333731,Metl-Span,Premium II,Premium II - Metallic Beige,Metallic Beige,,Metal,0.35,0.35,0.75,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010958
2333732,Metl-Span,Premium I,Premium I  - Regal Blue,Regal Blue,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010922
2333733,Metl-Span,Premium I,Premium I - Weathered Copper,Weathered Copper,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2012,02/18/2019,"United States, Canada",ES_28250_2182019000000_0010933
2333782,Metl-Span,Premium II,Premium II - Sandstone Metallic - Classic II,Sandstone Metallic - Classic II,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2012,02/19/2019,"United States, Canada",ES_28250_2192019000000_0010949
2304443,Millennium Metals Inc.,Rib Panel,Black,Black,,Metal,0.25,0.24,0.83,No,Yes,No,40,05/16/2011,09/28/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1066731_10022017000000_0009925
2304444,Millennium Metals Inc.,Rib Panel,Red,Red,,Metal,0.35,0.34,0.83,No,Yes,No,40,05/16/2011,09/28/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1066731_10022017000000_0009934
2301269,"PPG Industries, Inc.",Duranar®,BRITE RED BN5R146B,BRITE RED BN5R146B,,Metal,0.35,0.35,0.83,No,Yes,No,30,12/05/2013,07/28/2017,"United States, Canada",ES_22032_BRITE RED BN5R146B_08022017000000_1867917
2301270,"PPG Industries, Inc.",Duranar®,SHASTA WHITE BN2W103B,SHASTA WHITE BN2W103B,,Metal,0.55,0.55,0.83,No,Yes,No,30,09/10/2013,07/28/2017,"United States, Canada",ES_22032_SHASTA WHITE BN2W103B_08022017000000_8935425
2301271,"PPG Industries, Inc.",Duranar®,SIERRA TAN BN5N259B,SIERRA TAN BN5N259B,,Metal,0.45,0.45,0.83,No,Yes,No,30,01/02/2014,07/28/2017,"United States, Canada",ES_22032_SIERRA TAN BN5N259B_08022017000000_6403646
2301272,"PPG Industries, Inc.",Duranar®,BRISTOL BLUE BN5L107B,BRISTOL BLUE BN5L107B,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/21/2013,07/28/2017,"United States, Canada",ES_22032_BRISTOL BLUE BN5L107B_08022017000000_2546758
2301273,"PPG Industries, Inc.",Duranar®,DARK BRONZE BN5N239B,DARK BRONZE BN5N239B,,Metal,0.35,0.35,0.83,No,Yes,No,30,02/09/2014,07/28/2017,"United States, Canada",ES_22032_DARK BRONZE BN5N239B_08022017000000_8630867
2301274,"PPG Industries, Inc.",Duranar®,WEATHERED COPPER BN5N236B,WEATHERED COPPER BN5N236B,,Metal,0.32,0.32,0.83,No,Yes,No,30,11/24/2013,07/28/2017,"United States, Canada",ES_22032_WEATHERED COPPER BN5N236B_08022017000000_1065636
2301275,"PPG Industries, Inc.",Duranar®,LEAF GREEN BN5G174B,LEAF GREEN BN5G174B,,Metal,0.25,0.25,0.83,No,Yes,No,30,11/25/2013,07/28/2017,"United States, Canada",ES_22032_LEAF GREEN BN5G174B_08022017000000_2452418
2301276,"PPG Industries, Inc.",Duranar®,MARINE GREEN BN5G177B,MARINE GREEN BN5G177B,,Metal,0.32,0.32,0.83,No,Yes,No,30,11/26/2013,07/28/2017,"United States, Canada",ES_22032_MARINE GREEN BN5G177B_08022017000000_7247898
2301277,"PPG Industries, Inc.",Duranar®,NATURAL (BONE) WHITE BN2W104B,NATURAL (BONE) WHITE BN2W104B,,Metal,0.7,0.7,0.83,Yes,Yes,No,30,01/16/2013,07/28/2017,"United States, Canada",ES_22032_NATURAL (BONE) WHITE BN2W104B_08022017000000_7281527
2301278,"PPG Industries, Inc.",Duranar®,30 BLACK BN5B115B,30 BLACK BN5B115B,,Metal,0.25,0.25,0.83,No,Yes,No,30,12/19/2013,07/28/2017,"United States, Canada",ES_22032_30 BLACK BN5B115B_08022017000000_5058137
2301279,"PPG Industries, Inc.",Duranar®,CHARCOAL BN5A582B,CHARCOAL BN5A582B,,Metal,0.25,0.25,0.83,No,Yes,No,30,10/18/2016,07/28/2017,"United States, Canada",ES_22032_CHARCOAL BN5A582B_08022017000000_3362883
2301280,"PPG Industries, Inc.",Duranar®,STERLING GREY BN5A242B,STERLING GREY BN5A242B,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/09/2014,07/28/2017,"United States, Canada",ES_22032_STERLING GREY BN5A242B_08022017000000_5116989
2301281,"PPG Industries, Inc.",Durastar SMP®,RUSTIC RED BS5R100B,RUSTIC RED BS5R100B,,Metal,0.35,0.35,0.83,No,Yes,No,25,02/25/2014,07/28/2017,"United States, Canada",ES_22032_RUSTIC RED BS5R100B_08022017000000_6225169
2301282,"PPG Industries, Inc.",Durastar SMP®,SURF WHITE BS5W102B,SURF WHITE BS5W102B,,Metal,0.55,0.55,0.83,No,Yes,No,25,01/14/2014,07/28/2017,"United States, Canada",ES_22032_SURF WHITE BS5W102B_08022017000000_8110336
2301283,"PPG Industries, Inc.",Durastar SMP®,DESERT BEIGE BS5N102B,DESERT BEIGE BS5N102B,,Metal,0.45,0.45,0.83,No,Yes,No,25,01/14/2014,07/28/2017,"United States, Canada",ES_22032_DESERT BEIGE BS5N102B_08022017000000_9684894
2301284,"PPG Industries, Inc.",Durastar SMP®,TAHOE BLUE BS5L100B,TAHOE BLUE BS5L100B,,Metal,0.25,0.25,0.83,No,Yes,No,25,02/10/2014,07/28/2017,"United States, Canada",ES_22032_TAHOE BLUE BS5L100B_08022017000000_8567351
2301285,"PPG Industries, Inc.",Durastar SMP®,CHESTNUT BROWN BS5N101B,CHESTNUT BROWN BS5N101B,,Metal,0.32,0.32,0.83,No,Yes,No,25,02/25/2014,07/28/2017,"United States, Canada",ES_22032_CHESTNUT BROWN BS5N101B_08022017000000_6887582
2301286,"PPG Industries, Inc.",Durastar SMP®,CYPRESS GREEN BS4G100B,CYPRESS GREEN BS4G100B,,Metal,0.25,0.25,0.83,No,Yes,No,25,03/11/2014,07/28/2017,"United States, Canada",ES_22032_CYPRESS GREEN BS4G100B_08022017000000_8643533
2301287,"PPG Industries, Inc.",Durastar SMP®,EVERGLADE BS4G101B,EVERGLADE BS4G101B,,Metal,0.32,0.32,0.83,No,Yes,No,25,01/17/2014,07/28/2017,"United States, Canada",ES_22032_EVERGLADE BS4G101B_08022017000000_7647013
2301288,"PPG Industries, Inc.",Durastar SMP®,WINTER WHITE BS5W100B,WINTER WHITE BS5W100B,,Metal,0.7,0.7,0.83,Yes,Yes,No,25,03/03/2014,07/28/2017,"United States, Canada",ES_22032_WINTER WHITE BS5W100B_08022017000000_3097333
2301289,"PPG Industries, Inc.",Durastar SMP®,SLATE GRAY BS5A100B,SLATE GRAY BS5A100B,,Metal,0.25,0.25,0.83,No,Yes,No,25,01/31/2014,07/28/2017,"United States, Canada",ES_22032_SLATE GRAY BS5A100B_08022017000000_2813494
2301290,"PPG Industries, Inc.",Durastar SMP®,OLD TOWN GRAY BS5A102B,OLD TOWN GRAY BS5A102B,,Metal,0.35,0.35,0.83,No,Yes,No,25,01/07/2014,07/28/2017,"United States, Canada",ES_22032_OLD TOWN GRAY BS5A102B_08022017000000_8966227
2296025,"Progressive Materials, LLC",Pro Eco Sil,HS 3201 - HB,Pro Eco Sil HS 3201 - HB,"N/A,N/A,N/A",Coating,0.89,0.73,0.9,Yes,Yes,No,50 years,01/01/2015,06/02/2018,"United States, Canada",ES_1121161_HS 3201_05112017000000_1675578
2296026,"Progressive Materials, LLC",Pro Poly Sil LS 2200 Series,LS 2201,LS 2201,,Coating,0.87,0.73,0.9,Yes,Yes,No,20,01/01/2011,05/05/2017,"United States, Canada",ES_1121161_LS 2201_05112017000000_8540517
2328592,"Progressive Materials, LLC",HS-3201,White High Solids Low VOC Silicone Roof Coating,HS 3201,"N/A,N/A,N/A",Coating,0.89,0.73,0.9,Yes,Yes,No,20,05/05/2017,08/20/2018,"United States, Canada",ES_1121161_HS 3201__3649222
2247984,Pro-Tech Products Inc.,100% Acrylic Roof Coating,EC - 100 White,EC-100 White,"N/A,N/A,N/A",Coating,0.86,0.81,0.89,Yes,Yes,No,"2, 5, 10, 20",06/24/2011,12/31/2017,United States,ES_28320_EC-100 UL White_0910201500000000_4189113
2247985,Pro-Tech Products Inc.,100% Acrylic Roof Coating,EC-100 Energy Star Tan,EC-100 Energy Star Tan,"N/A,N/A,N/A",Coating,0.66,0.65,0.88,Yes,Yes,No,"2, 5,10,20",06/24/2011,12/31/2017,United States,ES_28321_EC-100 UL Energy Star Tan_0910201500000000_6708490
2247986,Pro-Tech Products Inc.,Acrylic Roof Coating,Superiorseal White,Superiorseal White,,Coating,0.85,0.78,0.88,Yes,Yes,No,"7,12,15",01/01/2005,09/10/2015,United States,ES_28322_Superiorseal White_0910201500000000_4914800
2303580,"Qualiform Metals, LLC",29DURATEX,Mocha Tan,Mocha Tan,,Metal,0.32,0.32,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009461
2303581,"Qualiform Metals, LLC",29DURATEX,Patriot Red,Patriot Red,,Metal,0.35,0.35,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009468
2303582,"Qualiform Metals, LLC",29DURATEX,Taupe,Taupe,,Metal,0.32,0.32,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009462
2303584,"Qualiform Metals, LLC",29DURATEX,Ash Grey,Ash Grey,,Metal,0.35,0.35,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009463
2303585,"Qualiform Metals, LLC",29DURATEX,Light Stone,Light Stone,,Metal,0.55,0.54,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009464
2303586,"Qualiform Metals, LLC",29DURATEX,Bright White,Bright White,,Metal,0.55,0.54,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009465
2303587,"Qualiform Metals, LLC",29DURATEX,Zinc Grey,Zinc Grey,,Metal,0.35,0.25,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009466
2303588,"Qualiform Metals, LLC",29DURATEX,Patina Green,Patina Green,,Metal,0.32,0.32,0.83,No,Yes,No,40,01/10/2010,09/14/2017,United States,ES_1104120_9142017000000_0009467
2312695,"Qualiform Metals, LLC",29DURATEX,FOREST GREEN,FOREST GREEN,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2013,03/14/2018,United States,ES_1104120_3142018000000_0009431
2312704,"Qualiform Metals, LLC",29DURATEX,BURNISHED SLATE,BURNISHED SLATE,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2013,03/14/2018,United States,ES_1104120_3142018000000_0009428
2312705,"Qualiform Metals, LLC",29DURATEX,BURGUNDY,BURGUNDY,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2013,03/14/2018,United States,ES_1104120_3142018000000_0009429
2312706,"Qualiform Metals, LLC",29DURATEX,DARK RED,DARK RED,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2013,03/14/2018,United States,ES_1104120_3142018000000_0009430
2312707,"Qualiform Metals, LLC",29DURATEX,Ocean Blue,Ocean Blue,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/10/2010,03/14/2018,United States,ES_1104120_3142018000000_0009460
2292703,Rhino Linings,DuraTite,1065,1065,,Coating,0.85,0.66,0.85,Yes,Yes,No,20,07/04/2013,12/09/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1138581_1065_03062017000000_9472713
2292704,Rhino Linings,DuraTite,1070,1070,,Coating,0.8,0.69,0.86,Yes,Yes,No,20,07/04/2013,12/09/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1138581_1070_03062017000000_3112122
2292705,Rhino Linings,DuraTite,1380,1380,,Coating,0.85,0.66,0.85,Yes,Yes,No,30,07/04/2013,12/09/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_1138581_1380_03062017000000_4065507
2292706,Rhino Linings,DuraTite,1395,1395,,Coating,0.87,0.7,0.89,Yes,Yes,No,30,07/04/2013,08/07/2012,"United States, Switzerland, Taiwan, Japan, Canada",ES_1138581_1395_03062017000000_6996418
2322165,Rigid Global Buildings,Spectralite 3000,Classic Green,Classic Green,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011535
2322166,Rigid Global Buildings,Spectralite 2000,Crimson Red,Crimson Red,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011519
2322167,Rigid Global Buildings,Spectralite 3000,Sandstone,Sandstone,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011533
2322168,Rigid Global Buildings,Spectralite 2000,Rustic Red,Rustic Red,,Metal,0.35,0.34,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011517
2322169,Rigid Global Buildings,Spectralite 2000,Light Stone,Light Stone,,Metal,0.55,0.55,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011524
2322173,Rigid Global Buildings,Spectralite 2000,Saddle Tan,Saddle Tan,,Metal,0.45,0.45,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011514
2322174,Rigid Global Buildings,Spectralite 2000,Burnished Slate,Burnished Slate,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011522
2322175,Rigid Global Buildings,Spectralite 2000,Gallery Blue,Gallery Blue,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011529
2322176,Rigid Global Buildings,Spectralite 2000,Desert Sand,Desert Sand,,Metal,0.32,0.32,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011516
2322177,Rigid Global Buildings,Spectralite 2000,KoKo Brown,KoKo Brown,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011523
2322179,Rigid Global Buildings,Spectralite 2000,Fern Green,Fern Green,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011515
2322180,Rigid Global Buildings,Spectralite 2000,Evergreen,Evergreen,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011528
2322181,Rigid Global Buildings,Spectralite 2000,Colony Green,Colony Green,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011521
2322183,Rigid Global Buildings,Spectralite 2000,Solar White,Solar White,,Metal,0.7,0.7,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011513
2322184,Rigid Global Buildings,Spectralite 2000,Hawaiian Blue,Hawaiian Blue,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011518
2322185,Rigid Global Buildings,Spectralite 2000,Ash Gray,Ash Gray,,Metal,0.35,0.35,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011520
2322186,Rigid Global Buildings,Spectralite 2000,Charcoal Gray,Charcoal Gray,,Metal,0.25,0.25,0.83,No,Yes,No,40,01/01/2018,07/03/2018,United States,ES_1102477_7032018000000_0011525
2326786,Rigid Global Buildings,Spectralite 3000,Almond,Almond,,Metal,0.55,0.55,0.83,No,Yes,No,30,01/01/2018,10/03/2018,United States,ES_1102477_10032018000000_0011532
2326791,Rigid Global Buildings,Spectralite 3000,Brownstone,Brownstone,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2018,10/03/2018,United States,ES_1102477_10032018000000_0011538
2326792,Rigid Global Buildings,Spectralite 3000,Colonial Red,Colonial Red,,Metal,0.25,0.25,0.83,No,Yes,No,30,01/01/2018,10/03/2018,United States,ES_1102477_10032018000000_0011536
2326793,Rigid Global Buildings,Spectralite 3000,Cool White,Cool White,,Metal,0.7,0.7,0.83,Yes,Yes,No,30,01/01/2018,10/03/2018,United States,ES_1102477_10032018000000_0011534
2326794,Rigid Global Buildings,Spectralite 3000,Colony Green,Colony Green,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2018,10/03/2018,United States,ES_1102477_10032018000000_0011542
2326795,Rigid Global Buildings,Spectralite 3000,Slate Gray,Slate Gray,,Metal,0.35,0.35,0.83,No,Yes,No,30,01/01/2018,10/03/2018,United States,ES_1102477_10032018000000_0011537
2327201,Rigid Global Buildings,Spectralite 3000,Medium Bronze,Medium Bronze,,Metal,0.32,0.32,0.83,No,Yes,No,30,01/01/2018,10/10/2018,United States,ES_1102477_10102018000000_0011531
2331447,Rigid Global Buildings,Spectralite 2000,Forest Green,Forest Green,,Metal,0.32,0.32,0.83,No,Yes,No,40,01/01/2018,12/14/2018,United States,ES_1102477_12142018000000_0011527
2333747,Rigid Global Buildings,Spectralite 2000,Aztec Gold,Aztec Gold,,Metal,0.32,0.32,0.83,No,Yes,No,40,01/01/2018,02/19/2019,United States,ES_1102477_2192019000000_0011526
2333748,Rigid Global Buildings,Spectralite 2000,Ivory,Ivory,,Metal,0.55,0.55,0.83,Yes,Yes,No,40,01/01/2018,02/19/2019,United States,ES_1102477_2192019000000_0011530
2247963,R.M. Lucas Co.,Lucas,"Sunscreen Elastomeric Roof Coating, 1044","Sunscreen Elastomeric Roof Coating, 1044",,Coating,0.84,0.72,0.89,Yes,Yes,No,10,01/01/2012,09/10/2015,United States,"ES_28179_Sunscreen Elastomeric Roof Coating, 1044_0908201500000000_7591750"
2247964,R.M. Lucas Co.,Lucas,"Aluminum Roof Coating - Non-Fibrated 3 Lb., 648","Aluminum Roof Coating - Non-Fibrated 3 Lb., 648",,Coating,0.68,0.61,0.41,Yes,Yes,No,10,01/01/2004,09/10/2015,United States,"ES_28179_Aluminum Roof Coating - Non-Fibrated 3 Lb., 648_0908201500000000_1922746"
2247965,R.M. Lucas Co.,Lucas,"Elastomeric Roof Coating - Cool Gray, 1000 Gray","Elastomeric Roof Coating - Cool Gray, 1000 Gray",,Coating,0.73,0.7,0.9,Yes,Yes,No,10,01/01/2012,09/10/2015,United States,"ES_28179_Elastomeric Roof Coating - Cool Gray, 1000 Gray_0908201500000000_6452991"
2247966,R.M. Lucas Co.,Lucas,"Elastomeric Roof Coating - Cool Tan, 1000 Tan","Elastomeric Roof Coating - Cool Tan, 1000 Tan",,Coating,0.78,0.74,0.9,Yes,Yes,No,10,01/01/2012,09/10/2015,United States,"ES_28179_Elastomeric Roof Coating - Cool Tan, 1000 Tan_0908201500000000_6132299"
2247967,R.M. Lucas Co.,Lucas,5000 White,"Thermoplastic Roof Coating, 5000","N/A,N/A,N/A",Coating,0.83,0.77,0.89,Yes,Yes,No,10,09/20/2015,10/30/2018,United States,"ES_28179_Thermoplastic Roof Coating, 5000_0908201500000000_6961550"
2251472,R.M. Lucas Co.,Lucas,1010 White,Elastomeric Roof Coating 1010,"N/A,N/A,N/A",Coating,0.84,0.73,0.9,Yes,Yes,No,10,11/26/2014,12/31/2017,United States,ES_28179_Elastomeric Roof Coating 1010_10292015000000_4518853
2256319,R.M. Lucas Co.,Lucas,6000 White,#6000,"N/A,N/A,N/A",Coating,0.8,0.74,0.88,Yes,Yes,No,5,04/11/2011,10/30/2018,United States,ES_28179_Universal Thermoplastic Roof Coating 6000_01042016000000_9841933
2256320,R.M. Lucas Co.,Lucas,Elastomeric Roof Coating 1000TC,Elastomeric Roof Coating 1000TC,,Coating,0.85,0.76,0.89,Yes,Yes,No,10,01/01/2003,08/18/2015,United States,ES_28179_Elastomeric Roof Coating 1000TC_01042016000000_2811951
2261217,R.M. Lucas Co.,Lucas,Elastomeric Aluminum Coating 637,Elastomeric Aluminum Coating 637,,Coating,0.71,0.6,0.36,Yes,Yes,No,10,01/01/2004,03/02/2016,United States,ES_28179_Elastomeric Aluminum Coating 637_03022016000000_5041194
2261218,R.M. Lucas Co.,Lucas,Aluminum Roof Coating - Non-Fobrated 3 Lb. 748,Aluminum Roof Coating - Non-Fobrated 3 Lb. 748,,Coating,0.69,0.58,0.38,Yes,Yes,No,5,01/01/2004,03/02/2016,United States,ES_28179_Aluminum Roof Coating - Non-Fobrated 3 Lb. 748_04112011000000_8190056
2324392,R.M. Lucas Co.,Lucas,8000 White,Lucas #8000,"N/A,N/A,N/A",Coating,0.84,0.71,0.91,Yes,No,No,50 Years,09/01/2014,08/15/2018,United States,ES_28179__0516201875758_3711517
