ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Fuel,Vent Type,Storage Volume (gallons),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size (inches),Vent Size 2 (inches),Input (kW),Volts,Electric Usage at 125°F outlet temp (kWh/yr),Input Rate (BTU/hr),Uniform Energy Factor (UEF),Therms Per Year at 125°F outlet temp,Gallons/year at 125°F outlet temp for Propane,First Hour Rating at 125°F outlet temp (gallons/hr),Maximum Gallons Per Minute over 67°F rise,Minimum Gallons Per Minute over 67°F rise,Recovery Efficiency per UEF test method (%),Solar System Type,Solar Collector Type,Solar Collector Panel Area (sq feet),Solar Energy Factor (SEF),Freeze Tolerance Limit (F),Solar Tank Volume (gallons),Solar Type of Backup,Solar Auxiliary Tank Volume (gallons),Solar Auxiliary Tank Input (kW),Solar Auxiliary Tank Input (BTU/hr),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Date Available On Market,Date Certified,Markets,CB Model Identifier
2326155,Noritz America Corporation,Noritz,NRC111OD (GQ-C3257WX US),NRC111OD (GQ-C3257WX US),,Gas Tankless,"Propane, Natural Gas",,1,24.2,19.7,18.3,3,4,,,,199000,0.91,161,,,5.7,5.7,96,,,,,,,,,,,9.4,24.2,18.3,05/01/2016,09/20/2018,United States,ES_1070591_NRC111OD (GQ-C3257WX US)_09202018144412_4186312
2317622,Noritz America Corporation,Noritz,NRC661A,NRC661A-DV-LP,,Gas Tankless,Propane,,1,,24,,3,3,,,,120000,0.89,153,167.3960612691,,3.4,3.4,92,,,,,,,,,,,7,24,14,05/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC661A-DV-LP_04052018171238_3909955
2317621,Noritz America Corporation,Noritz,NRC661A,NRC661A-DV-NG,,Gas Tankless,Natural Gas,,1,,24,,3,3,,,,120000,0.89,156,,,3.4,3.4,92,,,,,,,,,,,7,24,14,05/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC661A-DV-NG_04052018171235_7737203
2317624,Noritz America Corporation,Noritz,NRC661A,NRC661A-OD-LP,,Gas Tankless,Propane,,1,,18,,1,,,,,120000,0.89,154,168.4901531729,,3.4,3.4,92,,,,,,,,,,,7,21,14,05/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC661A-OD-LP_04052018171242_1969299
2317623,Noritz America Corporation,Noritz,NRC661A,NRC661A-OD-NG,,Gas Tankless,Natural Gas,,1,,18,,1,,,,,120000,0.89,156,,,3.4,3.4,92,,,,,,,,,,,7,21,14,05/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC661A-OD-NG_04052018171240_2939627
2317626,Noritz America Corporation,Noritz,NRC663,NRC663-FSV-LP,,Gas Tankless,Propane,,1,,29,,2,,,,,120000,0.87,162,177.2428884026,,3.4,3.4,91,,,,,,,,,,,9,27,18,10/20/2014,05/02/2018,United States,ES_1070591_NRC663-FSV-LP_04052018171250_0506274
2317625,Noritz America Corporation,Noritz,NRC663,NRC663-FSV-NG,,Gas Tankless,Natural Gas,,1,,29,,2,,,,,120000,0.87,162,,,3.4,3.4,91,,,,,,,,,,,9,27,18,10/20/2014,05/02/2018,United States,ES_1070591_NRC663-FSV-NG_04052018171248_8444959
2316428,Noritz America Corporation,Noritz,NRC711,NRC711-DV-LP,,Gas Tankless,Propane,,1,,24,,3,3,,,,157000,0.89,158,172.8665207877,,4.3,4.3,92,,,,,,,,,,,7,24,14,01/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC711-DV-LP_04032018181008_1045517
2316430,Noritz America Corporation,Noritz,NRC711,NRC711-DV-NG,,Gas Tankless,Natural Gas,,1,,24,,3,3,,,,157000,0.89,157,,,4.3,4.3,92,,,,,,,,,,,7,24,14,01/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC711-DV-NG_04032018181019_8178742
2316429,Noritz America Corporation,Noritz,NRC711,NRC711-OD-LP,,Gas Tankless,Propane,,1,,21,,1,,,,,157000,0.89,158,172.8665207877,,4.3,4.3,91,,,,,,,,,,,7,21,14,01/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC711-OD-LP_04032018181016_5594040
2316427,Noritz America Corporation,Noritz,NRC711,NRC711-OD-NG,,Gas Tankless,Natural Gas,,1,,21,,1,,,,,157000,0.89,158,,,4.3,4.3,91,,,,,,,,,,,7,21,14,01/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRC711-OD-NG_04032018181005_5221429
2326156,Noritz America Corporation,Noritz,NRC98DV (GQ-C2857WS-FF US),NRC98DV (GQ-C2857WS-FF US),,Gas Tankless,"Propane, Natural Gas",,1,24.2,24.2,18.3,3,4,,,,180000,0.91,161,,,5.1,5.1,94,,,,,,,,,,,9.4,24.2,18.3,05/01/2016,12/11/2018,"United States, Canada",ES_1070591_NRC98DV (GQ-C2857WS-FF US)_09202018144555_2467670
2327404,Noritz America Corporation,Noritz,NRC98OD (GQ-C2857WS US),NRC98OD (GQ-C2857WS US),,Gas Tankless,"Propane, Natural Gas",,1,24.2,19.7,18.3,3,4,,,,180000,0.92,161,,,5.2,5.2,94,,,,,,,,,,,9.4,24.2,18.3,05/01/2016,10/11/2018,United States,ES_1070591_NRC98OD (GQ-C2857WS US)_10112018212315_9654499
2327858,Noritz America Corporation,Noritz,NRC98OD (GQ-C2857WS US),NRC98OD (GQ-C2857WS US),,Gas Tankless,"Propane, Natural Gas",,1,24.2,19.7,18.3,3,4,,,,180000,0.92,161,,,5.2,5.2,94,,,,,,,,,,,9.4,24.2,18.3,05/01/2016,10/12/2018,United States,ES_1070591_NRC98OD (GQ-C2857WS US)_10122018185646_2387129
2317668,Noritz America Corporation,Noritz,NRCP1112,NRCP1112-DV-LP,,Gas Tankless,Propane,,1,,31,,2,2,,,,199000,0.94,158,172.8665207877,,5.7,5.7,99,,,,,,,,,,,15,29,17,10/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRCP1112-DV-LP_04052018172322_8473231
2317667,Noritz America Corporation,Noritz,NRCP1112,NRCP1112-DV-NG,,Gas Tankless,Natural Gas,,1,,31,,2,2,,,,199000,0.94,158,,,5.7,5.7,99,,,,,,,,,,,15,29,17,10/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRCP1112-DV-NG_04052018172320_1951815
2317653,Noritz America Corporation,Noritz,NRCP982,NRCP982-DV-LP,,Gas Tankless,Propane,,1,,31,,2,2,,,,180000,0.94,156,170.6783369803,,5.4,5.4,99,,,,,,,,,,,15,29,17,10/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRCP982-DV-LP_04052018171640_1204144
2317652,Noritz America Corporation,Noritz,NRCP982,NRCP982-DV-NG,,Gas Tankless,Natural Gas,,1,,31,,2,2,,,,180000,0.94,156,,,5.4,5.4,99,,,,,,,,,,,15,29,17,10/01/2014,05/02/2018,"United States, Canada",ES_1070591_NRCP982-DV-NG_04052018171638_3635952
2279134,Radiant Bruciatori S.P.A.,Radiant,SFK 55,SFK 55,,Gas Tankless,Natural Gas,Direct Vent,,,,,2,,0.1,,,188000,0.95,,,,,,0.97,,,,,,,,,,,16,25,19,10/01/2016,04/21/2016,Canada,ES_1136069_SFK 55_09152016040348_70050009
2317379,Rheem-Ruud Manufacturing,Rheem,CECOH200XLN-1,CECOH200XLN-1,,Gas Tankless,Natural Gas,,0,0,12,0,3,3,,,,199000,0.93,182,,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_CECOH200XLN-1_04052018145026_4311913
2323709,Rheem-Ruud Manufacturing,Rheem,PRO+G40-38U RH67 PD,PRO+G40-38U RH67 PD,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PRO+G40-38U RH67 PD_08012018011719_7052526
2323700,Rheem-Ruud Manufacturing,Rheem,PRO+G50-38U RH67 PD,PRO+G50-38U RH67 PD,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,07/31/2018,United States,ES_1045829_PRO+G50-38U RH67 PD_08012018011409_9478954
2323710,Rheem-Ruud Manufacturing,Rheem,PROPG40-38U RH67 PD,PROPG40-38U RH67 PD,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PROPG40-38U RH67 PD_08012018011721_1622096
2323701,Rheem-Ruud Manufacturing,Rheem,PROPG50-38U RH67 PD,PROPG50-38U RH67 PD,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PROPG50-38U RH67 PD_08012018011411_0144829
2239148,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS120-64BP-2E RUS120-64BP-2ERMS120-64BP-2E,,Solar with Electric Backup,Natural Gas,,,55,0,13,0,0,,240,,0,,,,,,,,Direct Forced Circulation,Flat Plate,66,2.6,-60,120,Tank,50,4.5,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS120-64BP-2E RUS120-46BP-2E RMS120-64BP-2E_12112011110000_1008414
2239151,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS120-64BP-2G RUS120-64BP-2G RMS120-64BP-2G,,Solar with Gas Backup,Natural Gas,,,55,0,13,0,0,,0,,40,,,,,,,,Indirect Forced Circulation,Flat Plate,64,1.3,-30,120,Tank,50,0,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS120-64BP-2G RUS120-64BP-2G RMS120-64BP-2G_12112011110300_1004918
2239247,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS120-64BP RUS120-64BP RMS120-64BP,,Solar with Electric Backup,,,,55,0,13,0,0,,240,,0,,,,,,,,Indirect Forced Circulation,Flat Plate,64,3.2,-30,120,Tank,0,4.5,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS120-64BP RUS120-64BP RMS120-64BP_12112011111100_0903302
2239157,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS120-64BP-TG,,Solar with Gas Backup,Natural Gas,Atmospheric Vent,,55,58,13,3,4,,0,,170,,,,,,,,Indirect Forced Circulation,Flat Plate,64,1.2,-30,120,Tankless,50,0,,5,32,18,11/12/2011,08/19/2014,United States,ES_1044529_RS120-64BP-TG_12112011110600_1004803
2239246,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-32BP,,Solar with Electric Backup,,,,55,0,13,0,0,,240,,0,,,,,,,,Indirect Forced Circulation,Flat Plate,32,1.9,-30,80,Tank,0,4.5,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS80-32BP_12112011111000_0903303
2239245,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-40BP,,Solar with Electric Backup,,,,55,0,13,0,0,,240,,0,,,,,,,,Indirect Forced Circulation,Flat Plate,40,2.2,-30,80,Tank,50,4.5,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS80-40BP_12112011110900_0903304
2239150,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-40BP-2E RUS80-40BP-2E RMS80-40BP-2E,,Solar with Electric Backup,,,,55,0,13,0,0,,240,,0,,,,,,,,Indirect Forced Circulation,Flat Plate,40,1.9,-30,80,Tank,50,4.5,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS80-40BP-2E RUS80-40BP-2E RMS80-40BP-2E_12112011110200_1008401
2239159,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-40BP-TG,,Solar with Gas Backup,Natural Gas,Atmospheric Vent,,0,33,0,2,3,,0,,170,,,,,,,,Indirect Forced Circulation,Flat Plate,40,1.7,-30,80,Tankless,1,0,,5,32,18,11/12/2011,08/19/2014,United States,ES_1044529_RS80-40BP-TG_12112011110800_1004801
2239149,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-48BP-2E RUS80-48BP-2E RMS80-48BP-2E,,Solar with Electric Backup,,,,55,0,13,0,0,,240,,0,,,,,,,,Indirect Forced Circulation,Flat Plate,66,2.2,-30,80,Tank,50,4.5,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS80-48BP-2E RUS80-48BP-2E RMS80-48BP-2E_12112011110100_1008409
2239156,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-48BP-2G RUS80-48BP-2G RMS80-48BP-2G,,Solar with Gas Backup,Natural Gas,,,55,58,13,3,4,,0,,40,,,,,,,,Indirect Forced Circulation,Flat Plate,48,1.2,-30,80,Tank,50,0,,0,0,0,11/12/2011,08/19/2014,United States,ES_1044529_RS80-48BP-2G RUS80-48BP-2G RMS80-48BP-2G_12112011110400_1004903
2239158,Rheem-Ruud Manufacturing,Rheem,RHEEM SOLPAK,RS80-48BP-TG,,Solar with Gas Backup,Natural Gas,Atmospheric Vent,,0,33,0,2,3,,0,,170,,,,,,,,Indirect Forced Circulation,Flat Plate,48,1.2,-30,80,Tankless,1,0,,5,32,18,11/12/2011,08/19/2014,United States,ES_1044529_RS80-48BP-TG_12112011110700_1004802
2317261,Rheem-Ruud Manufacturing,Rheem,RTGH-84XLN-1,RTGH-84XLN-1,,Gas Tankless,Natural Gas,,0,,,,3,3,,,,157000,0.93,182,,,4.5,4.5,96,,,,,,,,,,,10,28,19,03/27/2017,04/30/2018,United States,ES_1045829_RTGH-84XLN-1_04052018143119_2907803
2317366,Rheem-Ruud Manufacturing,Rheem,RTGH-C95DVLN,RTGH-C95DVLN,,Gas Tankless,Natural Gas,,0,0,22,0,3,3,,,,199000,0.93,182,,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_RTGH-C95DVLN_04052018144944_4633178
2317367,Rheem-Ruud Manufacturing,Rheem,RTGH-C95DVLP,RTGH-C95DVLP,,Gas Tankless,Propane,,0,0,12,0,3,3,,,,199000,0.93,182,199.124726477,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_RTGH-C95DVLP_04052018144946_9518391
2317399,Rheem-Ruud Manufacturing,Rheem,RTGH-C95XLN,RTGH-C95XLN,,Gas Tankless,Natural Gas,,0,0,28,0,3,3,,,,199000,0.93,182,,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_RTGH-C95XLN_04052018145114_0970979
2317400,Rheem-Ruud Manufacturing,Rheem,RTGH-C95XLP,RTGH-C95XLP,,Gas Tankless,Propane,,0,0,28,0,3,3,,,,199000,0.93,182,199.124726477,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_RTGH-C95XLP_04052018145117_2475886
2317401,Rheem-Ruud Manufacturing,Rheem,RTGH-CM95XLN,RTGH-CM95XLP,,Gas Tankless,Propane,,0,0,28,0,3,3,,,,199000,0.93,182,199.124726477,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_RTGH-CM95XLP_04052018145119_1505557
2323711,Rheem-Ruud Manufacturing,Rheem,XG40T12DU38U1,XG40T12DU38U1,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_XG40T12DU38U1_08012018011724_0477827
2323712,Rheem-Ruud Manufacturing,Rheem,XG40T12DU38U1W,XG40T12DU38U1W,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_XG40T12DU38U1W_08012018011727_0695978
2323702,Rheem-Ruud Manufacturing,Rheem,XG50T12DU38U1,XG50T12DU38U1,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_XG50T12DU38U1_08012018011414_6317581
2323703,Rheem-Ruud Manufacturing,Rheem,XG50T12DU38U1W,XG50T12DU38U1W,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_XG50T12DU38U1W_08012018011416_2282591
2323687,Rheem-Ruud Manufacturing,Richmond,Hybrid Electric Water Heater,12E80-HP,,Heat Pump,Electric,,72,74,,24,,,4.5,240,1792,,2.8,,,86,,,100,,,,,,,,,,,,,,08/24/2015,12/11/2018,"United States, Canada",ES_1045829_12E80-HP_08012018005730_9348886
2323715,Rheem-Ruud Manufacturing,Richmond,12G40-38E2FN4,12G40-38E2FN4,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_12G40-38E2FN4_08012018011735_1722490
2323706,Rheem-Ruud Manufacturing,Richmond,12G50-38E2FN4,12G50-38E2FN4,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_12G50-38E2FN4_08012018011423_7594481
2323713,Rheem-Ruud Manufacturing,Richmond,6G40-38E2FN4,6G40-38E2FN4,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_6G40-38E2FN4_08012018011730_3313699
2323704,Rheem-Ruud Manufacturing,Richmond,6G50-38E2FN4,6G50-38E2FN4,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_6G50-38E2FN4_08012018011419_9011750
2323714,Rheem-Ruud Manufacturing,Richmond,9G40-38E2FN4,9G40-38E2FN4,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_9G40-38E2FN4_08012018011733_8232715
2323705,Rheem-Ruud Manufacturing,Richmond,9G50-38E2FN4,9G50-38E2FN4,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_9G50-38E2FN4_08012018011421_1629473
2317348,Rheem-Ruud Manufacturing,Richmond,CRMTGH95DVLN-1,CRMTGH95DVLN-1,,Gas Tankless,Natural Gas,,0,0,12,0,3,3,,,,199000,0.93,182,,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,Canada,ES_1045829_CRMTGH95DVLN-1_04052018144901_9763209
2317317,Rheem-Ruud Manufacturing,Richmond,RMTGH84DVLN-1,RMTGH84DVLN-1,,Gas Tankless,Natural Gas,,0,0,22,0,3,3,,,,157000,0.93,182,,,4.6,4.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH84DVLN-1_04052018143514_0444300
2317318,Rheem-Ruud Manufacturing,Richmond,RMTGH84DVLP-1,RMTGH84DVLP-1,,Gas Tankless,Propane,,0,0,22,0,3,3,,,,157000,0.93,182,199.124726477,,4.6,4.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH84DVLP-1_04052018143517_0553767
2317275,Rheem-Ruud Manufacturing,Richmond,RMTGH84XLN-1,RMTGH84XLN-1,,Gas Tankless,Natural Gas,,0,,,,3,3,,,,157000,0.93,182,,,4.5,4.5,96,,,,,,,,,,,10,28,19,03/27/2017,04/30/2018,United States,ES_1045829_RMTGH84XLN-1_04052018143152_3119782
2317276,Rheem-Ruud Manufacturing,Richmond,RMTGH84XLP-1,RMTGH84XLP-1,,Gas Tankless,Propane,,0,,,,3,3,,,,157000,0.93,182,199.124726477,,4.5,4.5,96,,,,,,,,,,,10,28,19,03/27/2017,04/30/2018,United States,ES_1045829_RMTGH84XLP-1_04052018143154_5181096
2317291,Rheem-Ruud Manufacturing,Richmond,RMTGH90DVLN-1,RMTGH90DVLN-1,,Gas Tankless,Natural Gas,,0,0,28,0,3,3,,,,180000,0.93,182,,,5.2,5.2,95,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH90DVLN-1_04052018143304_3249693
2317292,Rheem-Ruud Manufacturing,Richmond,RMTGH90DVLP-1,RMTGH90DVLP-1,,Gas Tankless,Propane,,0,0,28,0,3,3,,,,180000,0.93,182,199.124726477,,5.2,5.2,95,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH90DVLP-1_04052018143306_6390802
2317432,Rheem-Ruud Manufacturing,Richmond,RMTGH90XLN-1,RMTGH90XLN-1,,Gas Tankless,Natural Gas,,0,,,,3,3,,,,180000,0.93,182,,,5.2,5.2,95,,,,,,,,,,,10,28,19,03/27/2017,04/30/2018,United States,ES_1045829_RMTGH90XLN-1_04052018151130_1155316
2317433,Rheem-Ruud Manufacturing,Richmond,RMTGH90XLP-1,RMTGH90XLP-1,,Gas Tankless,Propane,,0,,,,3,3,,,,180000,0.93,182,199.124726477,,5.2,5.2,95,,,,,,,,,,,10,28,19,03/27/2017,04/30/2018,United States,ES_1045829_RMTGH90XLP-1_04052018151132_9869342
2317364,Rheem-Ruud Manufacturing,Richmond,RMTGH95DVELN-1,RMTGH95DVELN-1,,Gas Tankless,Natural Gas,,0,0,12,0,3,3,,,,199000,0.93,182,,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95DVELN-1_04052018144939_5319316
2317365,Rheem-Ruud Manufacturing,Richmond,RMTGH95DVELP-1,RMTGH95DVELP-1,,Gas Tankless,Propane,,0,0,12,0,3,3,,,,199000,0.93,182,199.124726477,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95DVELP-1_04052018144942_7347610
2317346,Rheem-Ruud Manufacturing,Richmond,RMTGH95DVLN-1,RMTGH95DVLN-1,,Gas Tankless,Natural Gas,,0,0,12,0,3,3,,,,199000,0.93,182,,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95DVLN-1_04052018144856_1354419
2317347,Rheem-Ruud Manufacturing,Richmond,RMTGH95DVLP-1,RMTGH95DVLP-1,,Gas Tankless,Propane,,0,0,12,0,3,3,,,,199000,0.93,182,199.124726477,,5.7,5.7,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95DVLP-1_04052018144859_6970764
2317397,Rheem-Ruud Manufacturing,Richmond,RMTGH95XELN-1,RMTGH95XELN-1,,Gas Tankless,Natural Gas,,0,0,28,0,3,3,,,,199000,0.93,182,,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95XELN-1_04052018145109_5942495
2317398,Rheem-Ruud Manufacturing,Richmond,RMTGH95XELP-1,RMTGH95XELP-1,,Gas Tankless,Propane,,0,0,28,0,3,3,,,,199000,0.93,182,199.124726477,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95XELP-1_04052018145112_6226686
2317387,Rheem-Ruud Manufacturing,Richmond,RMTGH95XLN-1,RMTGH95XLN-1,,Gas Tankless,Natural Gas,,0,0,28,0,3,3,,,,199000,0.93,182,,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95XLN-1_04052018145046_5644997
2317386,Rheem-Ruud Manufacturing,Richmond,RMTGH95XLP-1,RMTGH95XLP-1,,Gas Tankless,Propane,,0,0,28,0,3,3,,,,199000,0.93,182,199.124726477,,5.6,5.6,96,,,,,,,,,,,10,28,19,03/27/2017,12/11/2018,United States,ES_1045829_RMTGH95XLP-1_04052018145043_6091937
2323716,Rheem-Ruud Manufacturing,Ruud,PRO+G40-38U RU67 PD,PRO+G40-38U RU67 PD,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PRO+G40-38U RU67 PD_08012018011737_4863599
2323707,Rheem-Ruud Manufacturing,Ruud,PRO+G50-38U RU67 PD,PRO+G50-38U RU67 PD,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PRO+G50-38U RU67 PD_08012018011426_3767234
2323717,Rheem-Ruud Manufacturing,Ruud,PROUG40-38U RU67 PD,PROUG40-38U RU67 PD,,Gas Storage,Natural Gas,,38,59.1,65.3,16,3,4,,,,38000,0.64,173,,67,,,75,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PROUG40-38U RU67 PD_08012018011740_4034974
2323708,Rheem-Ruud Manufacturing,Ruud,PROUG50-38U RU67 PD,PROUG50-38U RU67 PD,,Gas Storage,Natural Gas,,48,58.3,64.3,18,3,4,,,,38000,0.68,249,,86,,,78,,,,,,,,,,,,,,02/23/2018,12/13/2018,United States,ES_1045829_PROUG50-38U RU67 PD_08012018011428_7257007
2323860,"Rheem Sales Company, Inc.",Advantage Plus,Advantage Plus,HE55-100,,Gas Storage,"Propane, Natural Gas",,53,52,5.2,23,3,3,,,,100000,0.89,182,,187,,,99,,,,,,,,,,,,,,08/20/2007,08/01/2018,"United States, Canada",ES_1071043_HE55-100_08022018001812_4473229
2323684,"Rheem Sales Company, Inc.",EcoSense,Ecosense,ECORHE40S,,Gas Storage,Natural Gas,,37,51,62,22,2,3,,,1516,40000,0.83,187,,87,,,92,,,,,,,,,,,,63,,01/01/2013,12/13/2018,United States,ES_1071043_ECORHE40S_08012018005159_7655225
2317579,"Rheem Sales Company, Inc.",EcoSense,Ecosense,ECORHE40SP,,Gas Storage,Natural Gas,,37,51,62,22,2,3,,,1516,36000,0.83,205,,87,,,92,,,,,,,,,,,,63,,01/01/2013,04/05/2018,United States,ES_1071043_ECORHE40SP_04052018170933_4047063
2317586,"Rheem Sales Company, Inc.",EcoSense,Ecosense,ECORHE40SP,,Gas Storage,Propane,,37,51,62,22,2,3,,,1516,36000,0.83,205,224.2888402626,87,,,92,,,,,,,,,,,,63,,01/01/2013,04/30/2018,United States,ES_1071043_ECORHE40SP_04052018170951_8793473
2317484,"Rheem Sales Company, Inc.",EcoSense,Ecosense,ECORHE50,,Gas Storage,Natural Gas,,46,60,71,22,2,3,,,,40000,0.8,187,,87,,,89,,,,,,,,,,,,,,01/01/2013,04/30/2018,United States,ES_1071043_ECORHE50_04052018154748_9703890
2317485,"Rheem Sales Company, Inc.",EcoSense,Ecosense,ECORHE50P,,Gas Storage,Propane,,46,60,71,22,2,3,,,,36000,0.8,205,224.2888402626,87,,,89,,,,,,,,,,,,,,01/01/2013,04/30/2018,United States,ES_1071043_ECORHE50P_04052018154751_6400030
2323752,"Rheem Sales Company, Inc.",EcoSmart,RTGH-160DVL,ESGH-84-DVLN-2,,Gas Tankless,Natural Gas,,0,0,28.2,0,2,2,,,,160000,0.93,182,,,4.6,4.6,97,,,,,,,,,,,9.8,27.5,18.5,04/25/2018,12/11/2018,United States,ES_1071043_ESGH-84-DVLN-2_08012018013629_9245496
