ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),% Better than US Federal Standard (kWh/yr),Energy Factor (EF),Water Use (gallons/cycle),US Federal Standard (gallons/cycle),% Better than US Federal Standard (gallons/cycle),Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market, Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2274705,Kenmore,630.1260****,",630.1260****,""****"" in the model number stands for the color and year.",Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/11/2016,"United States, Canada",ES_31649_630.1260****_08082016122357_4259971,No
2274704,Kenmore,630.1260201,,Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/11/2016,"United States, Canada",ES_31649_630.12602010_08082016122357_7057916,No
2274706,Kenmore,630.1261****,",630.1261****,""****"" in the model number stands for the color and year.",Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/11/2016,"United States, Canada",ES_31649_630.1261****_08082016122357_6376917,No
2274707,Kenmore,630.1262****,",630.1262****,""****"" in the model number stands for the color and year.",Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/11/2016,"United States, Canada",ES_31649_630.1262****_08082016122357_9480844,No
2274732,Kenmore,630.1263****,",630.1263****,first ""*"" is for the color, 2nd ""*"" is the year, and the last two are the engineering revision.",Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/12/2016,"United States, Canada",ES_31649_630.1263****_08052016142344_5874421,No
2274731,Kenmore,630.1263201,,Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/11/2016,"United States, Canada",ES_31649_630.12632010_08052016142344_2546960,No
2274733,Kenmore,630.1264****,",630.1264****,first ""*"" is for the color, 2nd ""*"" is the year, and the last two are the engineering revision.",Standard,269,307,12,,3.2,5,36,No,,,,08/15/2016,08/12/2016,"United States, Canada",ES_31649_630.1264****_08052016142344_3363306,No
2273956,Kenmore,630.1275****,",630.1275****,first ""*"" is for the color, 2nd ""*"" is the year, and the last two are the engineering revision.",Standard,259,307,16,,2.9,5,42,No,,,,08/15/2016,08/02/2016,"United States, Canada",ES_31649_630.1287****_07272016135814_5387995,No
2273955,Kenmore,630.1275201,,Standard,259,307,16,,2.9,5,42,No,,,,08/15/2016,08/02/2016,"United States, Canada",ES_31649_630.12752010_07272016135814_5935174,No
2273957,Kenmore,630.1276****,",630.1276****,first ""*"" is for the color, 2nd ""*"" is the year, and the last two are the engineering revision.",Standard,259,307,16,,2.9,5,42,No,,,,08/15/2016,08/02/2016,"United States, Canada",ES_31649_630.1288****_07272016135814_3017221,No
2273951,Kenmore,630.1287****,,Standard,249,307,19,,2.9,5,42,No,,,,08/15/2016,08/02/2016,"United States, Canada",ES_31649_630.1287****_07202016143510_0247371,No
2273950,Kenmore,630.1287201,,Standard,249,307,19,,2.9,5,42,No,,,,08/15/2016,08/02/2016,"United States, Canada",ES_31649_630.12872010_07202016143510_1247674,No
2273952,Kenmore,630.1288****,,Standard,249,307,19,,2.9,5,42,No,,,,08/15/2016,08/02/2016,"United States, Canada",ES_31649_630.1288****_07202016143510_6635248,No
2254112,Kenmore,970D1532****B,,Standard,266,307,13,,3.03,5,39,No,,,,01/29/2016,11/20/2015,United States,ES_15649_970D1532****B_12022015163232_3952188,No
2276118,Kenmore,970D1567***A,,Standard,263,307,14,,3.33,5,33,No,,,,08/04/2016,08/19/2016,"United States, Canada",ES_15649_970D1567***A_08192016120519_8319841,No
2295561,Kenmore Elite,630.12893,",630.12983,",Standard,249,307,19,,2.9,5,42,No,,,No,05/24/2017,05/05/2017,"United States, Canada",ES_31649_630.12893_03302017100801_2970239,No
2256758,KitchenAid,KDFE104D***,,Standard,260,307,15,,2.89,5,42,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_22856_KDFE104D***_01152016171047_7847915,No
2303501,KitchenAid,KDFE104H***,,Standard,270,307,12,,3.5,5,30,No,,,,12/18/2017,09/12/2017,"United States, Canada",ES_22856_KDFE104H***_09122017125843_1123152,No
2256760,KitchenAid,KDFE204E***,,Standard,270,307,12,,3.3,5,34,No,,,,03/30/2015,01/15/2016,"United States, Canada",ES_22856_KDFE204E***_01152016172152_8512055,No
2256752,KitchenAid,KDFE304D***,,Standard,260,307,15,,2.94,5,41,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_22856_KDFE304D***_01152016164647_6407630,No
2256745,KitchenAid,KDFE454C***,,Standard,260,307,15,,2.9,5,42,No,,,,07/01/2013,01/15/2016,"United States, Canada",ES_22856_KDFE454C***_01142016225641_2201721,No
2256747,KitchenAid,KDHE404D***,,Standard,270,307,12,,2.94,5,41,No,,,,01/20/2014,01/15/2016,"United States, Canada",ES_22856_KDHE404D***_01142016232514_3914430,No
2256749,KitchenAid,KDHE704D***,,Standard,260,307,15,,2.92,5,42,No,,,,01/20/2014,01/15/2016,"United States, Canada",ES_22856_KDHE704D***_01142016233623_4583908,No
2294508,KitchenAid,KDPE204G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDPE204G***_04192017124727_6047051,No
2294503,KitchenAid,KDPE234G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDPE234G***_04192017124739_6059401,No
2308369,KitchenAid,KDPE244G***,,Standard,270,307,12,,3.5,5,30,No,,,,03/01/2018,12/26/2017,"United States, Canada",ES_22856_KDPE244G***_12262017174207_0127970,No
2294510,KitchenAid,KDPE334G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDPE334G***_04192017153306_5986496,No
2294512,KitchenAid,KDPM354G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDPM354G***_04192017154100_6460892,No
2256759,KitchenAid,KDTE104D***,,Standard,260,307,15,,2.89,5,42,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_22856_KDTE104D***_01152016170951_7791501,No
2256761,KitchenAid,KDTE104E***,,Standard,270,307,12,,3.3,5,34,No,,,,03/30/2015,01/15/2016,"United States, Canada",ES_22856_KDTE104E***_01152016172745_8865722,No
2256753,KitchenAid,KDTE204D***,,Standard,260,307,15,,2.94,5,41,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_1105798_WHIRLPOOL CORP (264046) | KDTE204D***_11052013205104_4664159,No
2256756,KitchenAid,KDTE204D***,,Standard,260,307,15,,2.94,5,41,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_22856_KDTE204D***_01152016165632_6992797,No
2256762,KitchenAid,KDTE204E***,,Standard,270,307,12,,3.3,5,34,No,,,,03/30/2015,01/15/2016,"United States, Canada",ES_22856_KDTE204E***_01152016172231_8551951,No
2294504,KitchenAid,KDTE204G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDTE204G***_04192017124757_6077893,No
2294506,KitchenAid,KDTE234G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDTE234G***_04192017124809_6089554,No
2308370,KitchenAid,KDTE244G***,,Standard,270,307,12,,3.5,5,30,No,,,,03/01/2018,12/26/2017,"United States, Canada",ES_22856_KDTE244G***_12262017174237_0157935,No
2256763,KitchenAid,KDTE254E***,,Standard,270,307,12,,3.3,5,34,No,,,,03/30/2015,01/15/2016,"United States, Canada",ES_22856_KDTE254E***_01152016172334_8614801,No
2256754,KitchenAid,KDTE304D***,,Standard,260,307,15,,2.94,5,41,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_22856_KDTE304D***_01152016164809_6489839,No
2294505,KitchenAid,KDTE304G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDTE304G***_04192017124822_6102039,No
2256755,KitchenAid,KDTE334D***,,Standard,260,307,15,,2.94,5,41,No,,,,12/23/2013,01/15/2016,"United States, Canada",ES_22856_KDTE334D***_01152016165119_6679708,No
2294511,KitchenAid,KDTE334G***,,Standard,270,307,12,,3.5,5,30,No,,,,06/01/2017,04/19/2017,"United States, Canada",ES_22856_KDTE334G***_04192017153320_6000626,No
2256748,KitchenAid,KDTE404D***,,Standard,270,307,12,,2.94,5,41,No,,,,01/20/2014,01/15/2016,"United States, Canada",ES_22856_KDTE404D***_01142016232444_3884538,No
2256750,KitchenAid,KDTE504D***,,Standard,260,307,15,,2.92,5,42,No,,,,01/20/2014,01/15/2016,"United States, Canada",ES_22856_KDTE504D***_01142016233753_4673046,No
2256746,KitchenAid,KDTE554C***,,Standard,260,307,15,,1.95,5,61,No,,,,09/13/2013,01/15/2016,"United States, Canada",ES_22856_KDTE554C***_01152016162639_5199281,No
2256751,KitchenAid,KDTE704D***,,Standard,260,307,15,,2.92,5,42,No,,,,01/20/2014,01/15/2016,"United States, Canada",ES_22856_KDTE704D***_01142016233825_4705043,No
2256757,KitchenAid,KDTM354D***,,Standard,260,307,15,,2.95,5,41,No,,,,06/23/2014,01/15/2016,"United States, Canada",ES_22856_KDTM354D***_01152016170151_7311160,No
2256766,KitchenAid,KDTM354E***,,Standard,270,307,12,,3.5,5,30,No,,,,04/20/2015,01/15/2016,"United States, Canada",ES_22856_KDTM354E***_01152016174101_9661525,No
2256767,KitchenAid,KDTM384E***,,Standard,270,307,12,,3.5,5,30,No,,,,05/04/2015,01/15/2016,"United States, Canada",ES_22856_KDTM384E***_01152016174146_9706724,No
2256768,KitchenAid,KDTM404E***,,Standard,270,307,12,,3.5,5,30,No,,,,04/20/2015,01/15/2016,"United States, Canada",ES_22856_KDTM404E***_01152016173409_9249473,No
2256769,KitchenAid,KDTM504E***,,Standard,270,307,12,,3.5,5,30,No,,,,04/27/2015,01/15/2016,"United States, Canada",ES_22856_KDTM504E***_01152016174427_9867626,No
2256770,KitchenAid,KDTM704E***,,Standard,270,307,12,,3.5,5,30,No,,,,04/27/2015,01/15/2016,"United States, Canada",ES_22856_KDTM704E***_01152016173620_9380446,No
2256771,KitchenAid,KDTM804E***,,Standard,270,307,12,,3.5,5,30,No,,,,05/04/2015,01/15/2016,"United States, Canada",ES_22856_KDTM804E***_01152016173647_9407107,No
2328106,LG,LDB454***,,Standard,258,307,16,,2.9,5,42,No,,,,11/01/2018,04/19/2016,"United States, Canada",ES_1118034_LDB454***_10182018074347_6666666_,No
2269229,LG,LDF554#**,,Standard,258,307,16,,2.9,5,42,No,,,,05/20/2016,05/20/2016,"United States, Canada",ES_1118034_LDF554#**_06092016010915_70080820,No
2321932,LG,LDF567***,,Standard,258,307,16,,2.9,5,42,No,,,,06/27/2018,06/27/2018,"United States, Canada",ES_1118034_LDF567***_06272018125635_6666666_,No
2312442,LG,LDF567#**,,Standard,258,307,16,,2.9,5,42,No,,,,03/31/2018,03/07/2018,"United States, Canada",ES_1118034_LDF567#**_03072018041900_70176280,No
2321935,LG,LDF567#**,,Standard,258,307,16,,2.9,5,42,No,,,,03/31/2018,02/05/2017,"United States, Canada",ES_1118034_LDF567#**_06272018125635_6666666_,No
2260333,LG,LDF777#**,,Standard,258,307,16,,2.8,5,44,No,,,,02/14/2014,02/16/2016,"United States, Canada",ES_0000000_LDF777#**_02182016043713_70059106,No
2260332,LG,LDF876#**,,Standard,258,307,16,,2.8,5,44,No,,,,02/14/2014,02/16/2016,"United States, Canada",ES_0000000_LDF876#**_02182016043713_70059106,No
2260331,LG,LDF887#**,,Standard,258,307,16,,2.8,5,44,No,,,,02/14/2014,02/16/2016,"United States, Canada",ES_0000000_LDF887#**_02182016043713_70059106,No
2282582,LG,LDP567#**,,Standard,258,307,16,,2.9,5,42,No,,,,10/27/2016,10/26/2016,"United States, Canada",ES_1118034_LDT566#**_10272016034900_70080820,No
2288598,LG,LDP679#**,,Standard,258,307,16,,2.9,5,42,No,,,,02/05/2017,01/13/2017,"United States, Canada",ES_0000000_LDP679#**_01162017125432_70116520,No
2330942,LG,LDP680***,,Standard,258,307,16,,2.9,5,42,No,,,,01/02/2019,12/05/2018,"United States, Canada",ES_1118034_LDP680***_12062018041148_70208587,No
2322935,LG,LDP770***,,Standard,258,307,16,,2.9,5,42,No,,,,07/17/2018,07/17/2017,"United States, Canada",ES_1118034_LDP770***_07182018112717_70191814,No
2330943,LG,LDPS684***,,Standard,258,307,16,,2.9,5,42,No,,,,01/02/2019,12/05/2018,"United States, Canada",ES_1118034_LDPS684***_12062018041148_70208587,No
2260330,LG,LDS577#**,,Standard,258,307,16,,2.8,5,44,No,,,,06/06/2014,02/16/2016,"United States, Canada",ES_0000000_LDS577#**_02182016043713_70059106,No
2282583,LG,LDT566#**,,Standard,258,307,16,,2.9,5,42,No,,,,10/27/2016,10/26/2016,"United States, Canada",ES_1118034_LDP567#**_10272016034900_70080820,No
2321933,LG,LDT567***,,Standard,258,307,16,,2.9,5,42,No,,,,06/27/2018,06/27/2018,"United States, Canada",ES_1118034_LDT567***_06272018125635_6666666_,No
2330941,LG,LDT680***,,Standard,258,307,16,,2.9,5,42,No,,,,01/02/2019,12/05/2018,"United States, Canada",ES_1118034_LDT680***_12062018041148_70208587,No
2288599,LG,LDT779#**,,Standard,258,307,16,,2.9,5,42,No,,,,02/05/2017,01/13/2017,"United States, Canada",ES_0000000_LDT779#**_01162017125432_70116520,No
2309843,LG,LDT780#**,,Standard,258,307,16,,2.9,5,42,No,,,,02/01/2018,02/01/2018,"United States, Canada",ES_1118034_LDT780#** _02012018031334_70172566,No
2260334,LG,LDT996#**,,Standard,258,307,16,,2.8,5,44,No,,,,04/10/2015,02/16/2016,"United States, Canada",ES_0000000_LDT996#**_02182016043713_70059106,No
2309842,LG,LSDF989#**,,Standard,258,307,16,,2.9,5,42,No,,,,02/01/2018,02/01/2018,"United States, Canada",ES_1118034_LSDF989#**_02012018031334_70172566,No
2260335,LG,LSDF996#**,,Standard,245,307,20,,2.5,5,50,No,,,,10/15/2012,02/16/2016,"United States, Canada",ES_0000000_LSDF996#** _02182016043713_70059106,No
2313386,LG,LSDT990#**,,Standard,269,307,12,,2.9,5,42,No,,,,10/26/2016,03/22/2018,"United States, Canada",ES_1118034_LSDT990#**_03222018122824_70178343,No
2282553,LG SIGNATURE,LUDP899#**,,Standard,269,307,12,,2.9,5,42,No,,,,10/27/2016,10/26/2016,"United States, Canada",ES_1118034_LUDP899#** _10262016025043_70104947,No
2328319,Magic Chef,MCSCD6W5,,Compact,203,,,,3.1,,,No,,,,10/21/2018,10/23/2018,"United States, Canada",ES_1107227_MCSCD6W5_10232018122945_70203102,No
2256403,Maytag,MDB4949SD**,,Standard,270,307,12,,3.3,5,34,No,,,,05/05/2014,01/11/2016,"United States, Canada",ES_22856_MDB4949SD**_01092016002315_8995542,No
2256404,Maytag,MDB5969SD**,,Standard,270,307,12,,3.3,5,34,No,,,,05/05/2014,01/11/2016,"United States, Canada",ES_22856_MDB5969SD**_01092016001017_8217536,No
2256405,Maytag,MDB6949SD**,,Standard,270,307,12,,3.3,5,34,No,,,,05/05/2014,01/11/2016,"United States, Canada",ES_22856_MDB6949SD**_01092016004444_0284760,No
2256406,Maytag,MDB7949SD**,,Standard,270,307,12,,3.3,5,34,No,,,,05/05/2014,01/11/2016,"United States, Canada",ES_22856_MDB7949SD**_01092016003011_9411030,No
2262010,Maytag,MDB8959SF**,,Standard,270,307,12,,3.5,5,30,No,,,,03/21/2016,03/08/2016,"United States, Canada",ES_22856_MDB8959SF**_03082016221118_5078974,No
2256407,Maytag,MDB8969SD**,,Standard,270,307,12,,3.3,5,34,No,,,,05/05/2014,01/11/2016,"United States, Canada",ES_22856_MDB8969SD**_01092016003136_9496122,No
2256408,Maytag,MDB8979SE**,,Standard,270,307,12,,3.5,5,30,No,,,,05/05/2014,01/11/2016,"United States, Canada",ES_22856_MDB8979SE**_01092016003815_9895628,No
2263735,Maytag,MDB8979SF**,,Standard,270,307,12,,3.5,5,30,No,,,,05/02/2016,04/06/2016,"United States, Canada",ES_22856_MDB8979SF**_04062016171924_3164979,No
2309748,Maytag,MDB8989SH**,",MDB4949SH**,UPC - 883049474885, 883049474878, 883049474892; ,MDB7959SH**,UPC - 883049476834, 883049477114; ,MDB7979SH**,UPC - 883049483214, 883049483207",Standard,257,307,16,,3.5,5,30,No,,,,03/01/2018,01/30/2018,"United States, Canada",ES_22856_MDB8989SH**_01302018192002_0002134,No
2276385,Midea,M18DB9339BB3A,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,08/01/2016,"United States, Canada",ES_1030337_M18DB9339BB3A_08242016030400_70088750,No
2276386,Midea,M18DB9339SS3A,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,08/01/2016,"United States, Canada",ES_1030337_M18DB9339SS3A_08242016030400_70088750,No
2276384,Midea,M18DB9339WW3A,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,08/01/2016,"United States, Canada",ES_1030337_M18DB9339WW3A_08242016030400_70088750,No
2276388,Midea,M18DP9239BB3A,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,08/01/2016,"United States, Canada",ES_1030337_M18DP9239BB3A_08242016030400_70088750,No
2276387,Midea,M18DP9239WW3A,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,08/01/2016,"United States, Canada",ES_1030337_M18DP9239WW3A_08242016030400_70088750,No
2270691,Crosley,CDBEH950***A,,Standard,268,307,13,,3.33,5,33,No,,,,08/04/2016,06/24/2016,United States,ES_92264_CDBEH950***A_06242016175341_0821232,No
2306342,Crosley,CDBEH960***A,,Standard,256,307,17,,3.07,5,39,No,,,,10/31/2017,10/17/2017,"United States, Canada",ES_92264_CDBEH960***A_11132017134803_0883835,No
2328110,Crosley,XDF30***N***,,Standard,270,307,12,,3.5,5,30,No,,,,11/01/2018,10/18/2018,"United States, Canada",ES_0092264_XDF30***N***_10192018113135_70199620,No
2292671,Dacor,DDW24M*****,,Standard,239,307,22,,3.2,5,36,No,,,,03/24/2017,03/15/2017,"United States, Canada",ES_1016518_DDW24M*****_03192017063849_6666666,No
2292670,Dacor,DDW24T*****,,Standard,239,307,22,,3.2,5,36,No,,,,03/24/2017,03/15/2017,"United States, Canada",ES_1016518_DDW24T*****_03192017063849_6666666,No
2261420,Danby,DDW1801MW,,Standard,270,307,12,,3.5,5,30,No,,,,02/25/2016,02/21/2016,"United States, Canada",ES_0031682_DDW1801MW_01222016071934_70058586,No
2261432,Danby,DDW1801MWP,,Standard,270,307,12,,3.5,5,30,No,,,,02/25/2016,02/21/2016,"United States, Canada",ES_0031682_DDW1801MWP_01222016072032_70058588,No
2312532,Danby,DDW1804EBSS,,Standard,234,307,24,,3.1,5,38,No,,,,11/17/2017,03/09/2018,"United States, Canada",ES_31682_DDW1804EBSS_03092018135736_3856687,No
2312533,Danby,DDW1804EW,,Standard,234,307,24,,3.1,5,38,No,,,,11/17/2017,03/09/2018,"United States, Canada",ES_31682_DDW1804EW_03092018135808_3888064,No
2312531,Danby,DDW2404EBSS,,Standard,234,307,24,,3.5,5,30,No,,,,11/17/2017,03/09/2018,"United States, Canada",ES_31682_DDW2404EBSS_03092018134739_3260042,No
2269234,Danby,DDW621WDB,,Compact,203,,,,3.1,,,No,,,,04/27/2016,03/05/2016,"United States, Canada",ES_0031682_DDW621WDB_03312016122719_70067503,No
2296249,Danby,DDW631SDB,,Compact,203,,,,3.1,,,No,,,,05/17/2017,05/12/2017,"United States, Canada",ES_0031682_DDW631SDB_05112017045129_70134745,No
2296250,Danby,DDW631WDB,,Compact,203,,,,3.1,,,No,,,,05/17/2017,05/12/2017,"United States, Canada",ES_0031682_DDW631WDB _05112017045129_70134745,No
2261419,Danby Designer,DDW1802EBLS,,Standard,270,307,12,,3.5,5,30,No,,,,02/25/2016,02/21/2016,"United States, Canada",ES_0031682_DDW1802EBLS_01222016071934_70058586,No
2300842,DCS by Fisher & Paykel,71326,",,Designer Dishdrawer",Standard,263,307,14,,3.28,5,34,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_71326_07282017143923_2763245,No
2300702,DCS by Fisher & Paykel,71327,,Compact,144,,,,1.64,,,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_71327_07272017201547_6547943,No
2274225,Edgestar,BIDW1801BL,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,07/29/2016,"United States, Canada",ES_1074063_BIDW1801BL_07272016043352_70090158,No
2274224,Edgestar,BIDW1801SS,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,07/29/2016,"United States, Canada",ES_1074063_BIDW1801SS_07272016043352_70090158,No
2274223,Edgestar,BIDW1801W,,Standard,270,307,12,,3.5,5,30,No,,,,07/30/2016,07/29/2016,"United States, Canada",ES_1074063_BIDW1801W_07272016043352_70090158,No
2333787,Edgestar,BIDW1802**,",BIDW1802BL,UPC - 846844012324; ,BIDW1802SS,UPC - 846844012348; ,BIDW1802WH,UPC - 84684401233",Standard,234,307,24,,3.1,5,38,No,,,,02/13/2019,02/20/2019,"United States, Canada",ES_1074063_BIDW1802**_02202019205121_5881040,No
2309838,Edgestar,DWP62**,,Compact,203,,,,3.1,,,No,,,,02/01/2018,10/17/2017,"United States, Canada",ES_1074063_DWP62**_01312018083130_70171191,No
2257342,Electrolux,E24ID74***A,,Standard,260,307,15,,2.65,5,47,No,,,,05/15/2015,01/27/2016,United States,ES_1021080_E24ID74***A_01272016171057_4657535,No
2296669,Electrolux,E24ID75***A,,Standard,260,307,15,,2.65,5,47,No,,,,06/01/2017,05/26/2017,United States,ES_1021080_E24ID75***A_05262017203344_0824953,No
2257347,Electrolux,EI24CD35***A,,Standard,260,307,15,,2.65,5,47,No,,,,05/15/2015,01/27/2016,United States,ES_1021080_EI24CD35***A_01272016171320_4800697,No
2257377,Electrolux,EI24ID30***A,,Standard,260,307,15,,2.65,5,47,No,,,,05/15/2015,01/27/2016,United States,ES_1021080_EI24ID30***A_01272016235730_9050907,No
2257383,Electrolux,EI24ID40***A,,Standard,260,307,15,,2.65,5,47,No,,,,01/29/2016,01/27/2016,United States,ES_1021080_EI24ID40***A_01282016000152_9312734,No
2257378,Electrolux,EI24ID50***A,,Standard,260,307,15,,2.65,5,47,No,,,,05/15/2015,01/27/2016,United States,ES_1021080_EI24ID50***A_01272016235804_9084133,No
2296670,Electrolux,EI24ID81***A,,Standard,260,307,15,,2.65,5,47,No,,,,06/01/2017,05/26/2017,United States,ES_1021080_EI24ID81***A_05262017203359_0839848,No
2253730,Electrolux,EIDW1805KS1B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_EIDW1805KS1B_11182015014850_70053076,No
2257379,Electrolux,EW24ID70***A,,Standard,260,307,15,,2.65,5,47,No,,,,05/15/2015,01/27/2016,United States,ES_1021080_EW24ID70***A_01272016235842_9122889,No
2257380,Electrolux,EW24ID80***A,,Standard,260,307,15,,2.65,5,47,No,,,,05/15/2015,01/27/2016,United States,ES_1021080_EW24ID80***A_01282016000127_9287564,No
2300843,Fisher & Paykel,81217,",,Integrated double dishdrawer",Standard,263,307,14,,3.28,5,34,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81217_07282017144015_2815452,No
2300844,Fisher & Paykel,81218,",,Integrated Dishdrawer",Standard,263,307,14,,3.28,5,34,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81218_07282017144112_2872962,No
2300838,Fisher & Paykel,81219,",,Integrated Single Dishdrawer with water softener",Compact,152,,,,1.79,,,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81219_07282017141159_1119985,No
2300703,Fisher & Paykel,81220,,Compact,144,,,,1.64,,,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81220_07272017201838_6718359,No
2300704,Fisher & Paykel,81221,,Compact,144,,,,1.64,,,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81221_07272017201920_6760325,No
2300845,Fisher & Paykel,81222,",,Designer Dishdrawer",Standard,263,307,14,,3.28,5,34,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81222_07282017144144_2904292,No
2300705,Fisher & Paykel,81223,,Compact,144,,,,1.64,,,No,,,,10/16/2017,07/25/2017,"United States, Canada",ES_31708_81223_07272017202232_6952822,No
2274368,Fisher & Paykel,DD24D**9,,Standard,265,307,14,,3.44,5,31,No,,,,08/04/2016,08/05/2016,"United States, Canada",ES_31708_DD24D**9_08082016160231_2151145,No
2274365,Fisher & Paykel,DD24DCT*9,,Standard,265,307,14,,3.44,5,31,No,,,,08/04/2016,08/05/2016,"United States, Canada",ES_31708_DD24DCT*9_08082016153044_0244371,No
2274366,Fisher & Paykel,DD24S**9,,Compact,151,,,,1.81,,,No,,,,08/04/2016,08/05/2016,"United States, Canada",ES_31708_DD24S**9_08082016153010_0210386,No
2274364,Fisher & Paykel,DD24SCHT*9,,Compact,153,,,,1.96,,,No,,,,08/04/2016,08/05/2016,"United States, Canada",ES_31708_DD24SCHT*9_08082016151737_9457147,No
2274367,Fisher & Paykel,DD24SCT*9,,Compact,151,,,,1.81,,,No,,,,08/04/2016,08/05/2016,"United States, Canada",ES_31708_DD24SCT*9_08082016151653_9413821,No
2263614,Fisher & Paykel,DD36STI2,,Standard,236,307,23,,2.92,5,42,No,,,,03/23/2016,03/30/2016,"United States, Canada",ES_31708_DD36STI2_04012016163303_8383395,No
2263613,Fisher & Paykel,DD36***X2,,Standard,255,307,17,,2.92,5,42,No,,,,03/23/2016,03/30/2016,"United States, Canada",ES_31708_DD36***X2_04012016163046_8246968,No
2272021,Frigidaire,DGBD2438***B,,Standard,256,307,17,,3.07,5,39,No,,,,08/04/2016,07/08/2016,United States,ES_1021080_DGBD2438***B_07082016154411_2651936,No
2270692,Frigidaire,DGCD2444***A,,Standard,268,307,13,,3.33,5,33,No,,,,08/04/2016,06/24/2016,United States,ES_1021080_DGCD2444***A_06242016175649_1009577,No
2253735,Frigidaire,FDB2410HIB3B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_FDB2410HIB3B_11182015014956_70053079,No
2253734,Frigidaire,FDB2410HIC3B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_FDB2410HIC3B_11182015014956_70053079,No
2253736,Frigidaire,FDB2410HIS3B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_FDB2410HIS3B_11182015014956_70053079,No
2253729,Frigidaire,FFBD1821MB1B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_FFBD1821MB1B_11182015014850_70053076,No
2253727,Frigidaire,FFBD1821MS1B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_FFBD1821MS1B_11182015014850_70053076,No
2253728,Frigidaire,FFBD1821MW1B,,Standard,270,307,12,,3.5,5,30,No,,,,11/25/2015,11/19/2015,"United States, Canada",ES_1021080_FFBD1821MW1B_11182015014850_70053076,No
2326645,Frigidaire,FFBD1831**,,Standard,270,307,12,,3.5,5,30,No,,,,09/28/2018,09/28/2018,"United States, Canada",ES_1021080_FFBD1831**_10012018160313_9793819,No
2255974,Frigidaire,FFBD2404***C,,Standard,261,307,15,,3.31,5,34,No,,,,01/29/2016,01/05/2016,United States,ES_1021080_FFBD2404***C_01052016183909_9149943,No
2255975,Frigidaire,FFBD2408***C,,Standard,261,307,15,,3.31,5,34,No,,,,01/29/2016,01/05/2016,United States,ES_1021080_FFBD2408***C_01052016183337_8817134,No
