ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Fuel Type,Efficiency (AFUE),Date Available On Market,Date Certified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2313434,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC50S,,Boiler,"Natural Gas,Propane Gas",95,02/02/2015,03/23/2018,"United States, Canada",ES_1003136_CC50S_03232018183322_3345121,No,Yes
2313432,"Triangle Tube/Phase III Co., Inc.",CHALLENGER,Challenger,CC85 S,,Boiler,"Natural Gas,Propane Gas",94,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC85 S_03232018183318_1437484,No,No
2313423,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC105,,Boiler,"Natural Gas,Propane Gas",94,04/18/2011,03/23/2018,"United States, Canada",ES_1003136_CC105_03232018183259_8692149,Yes,No
2313427,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC105s,,Boiler,"Natural Gas,Propane Gas",94,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC105s_03232018183307_7523933,No,No
2313425,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC125,,Boiler,"Natural Gas,Propane Gas",94,04/18/2011,03/23/2018,"United States, Canada",ES_1003136_CC125_03232018183303_6488348,Yes,No
2313437,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC125H,,Boiler,"Natural Gas,Propane Gas",95,10/03/2016,03/23/2018,"United States, Canada",ES_1003136_CC125H_03232018183328_6256106,Yes,Yes
2313439,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC125HS,,Boiler,"Natural Gas,Propane Gas",95,10/03/2016,03/23/2018,"United States, Canada",ES_1003136_CC125HS_03232018183332_9035795,No,Yes
2313429,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC125s,,Boiler,"Natural Gas,Propane Gas",94,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC125s_03232018183311_9431570,No,No
2313431,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC150S,,Boiler,"Natural Gas,Propane Gas",92,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC150S_03232018183315_4927257,No,No
2313435,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC50S,,Boiler,"Natural Gas,Propane Gas",95,02/02/2015,03/23/2018,"United States, Canada",ES_1003136_CC50S_03232018183324_7695756,No,Yes
2313433,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Challenger,CC85 S,,Boiler,"Natural Gas,Propane Gas",94,01/01/2012,03/23/2018,"United States, Canada",ES_1003136_CC85 S_03232018183320_8263354,No,No
2313375,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,EXCELLENCE 110,,Boiler,"Natural Gas,Propane Gas",95,04/18/2008,03/23/2018,"United States, Canada",ES_1003136_EXCELLENCE 110_03232018175328_8256747,Yes,Yes
2313382,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,EXCELLENCE 110,,Boiler,"Natural Gas,Propane Gas",95,04/18/2008,03/23/2018,"United States, Canada",ES_1003136_EXCELLENCE 110_03232018175343_0489885,Yes,Yes
2313374,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 110,,Boiler,"Natural Gas,Propane Gas",95,11/01/2005,03/23/2018,"United States, Canada",ES_1003136_SOLO 110_03232018175326_0666726,No,Yes
2313381,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 110,,Boiler,"Natural Gas,Propane Gas",95,11/01/2005,03/23/2018,"United States, Canada",ES_1003136_SOLO 110_03232018175341_0632372,No,Yes
2313377,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 155,,Boiler,"Natural Gas,Propane Gas",95,12/01/2015,03/23/2018,"United States, Canada",ES_1003136_SOLO 155_03232018175332_6576334,No,Yes
2313384,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 155,,Boiler,"Natural Gas,Propane Gas",95,12/01/2015,03/23/2018,"United States, Canada",ES_1003136_SOLO 155_03232018175347_0969063,No,Yes
2313373,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 175,,Boiler,"Natural Gas,Propane Gas",95,02/06/2006,03/23/2018,"United States, Canada",ES_1003136_SOLO 175_03232018175324_7744550,No,Yes
2313380,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 175,,Boiler,"Natural Gas,Propane Gas",95,02/06/2006,03/23/2018,"United States, Canada",ES_1003136_SOLO 175_03232018175339_1646910,No,Yes
2313372,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 250,,Boiler,"Natural Gas,Propane Gas",95,02/06/2006,03/23/2018,"United States, Canada",ES_1003136_SOLO 250_03232018175322_0918680,No,Yes
2313379,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 250,,Boiler,"Natural Gas,Propane Gas",95,02/06/2006,03/23/2018,"United States, Canada",ES_1003136_SOLO 250_03232018175337_9073398,No,Yes
2313378,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 299,,Boiler,"Natural Gas,Propane Gas",95,12/01/2015,03/23/2018,"United States, Canada",ES_1003136_SOLO 299_03232018175335_6674610,No,Yes
2313385,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 299,,Boiler,"Natural Gas,Propane Gas",95,12/01/2015,03/23/2018,"United States, Canada",ES_1003136_SOLO 299_03232018175348_1034319,No,Yes
2313376,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 80,,Boiler,"Natural Gas,Propane Gas",95,12/01/2015,03/23/2018,"United States, Canada",ES_1003136_SOLO 80_03232018175330_7242208,No,Yes
2313383,"Triangle Tube/Phase III Co., Inc.",Triangle Tube,Prestige,SOLO 80,,Boiler,"Natural Gas,Propane Gas",95,12/01/2015,03/23/2018,"United States, Canada",ES_1003136_SOLO 80_03232018175345_2506989,No,Yes
2314115,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,Alpine,ALP080B,,Boiler,"Natural Gas,Propane Gas",95,03/08/2013,03/26/2018,"United States, Canada",ES_23449_ALP080B_03262018154455_0942582,No,Yes
2314116,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,Alpine,ALP105B,,Boiler,"Natural Gas,Propane Gas",95,03/08/2013,03/26/2018,"United States, Canada",ES_23449_ALP105B_03262018154457_1575437,No,Yes
2314117,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,Alpine,ALP150B,,Boiler,"Natural Gas,Propane Gas",95,03/08/2013,03/26/2018,"United States, Canada",ES_23449_ALP150B_03262018154500_5032190,No,Yes
2314118,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,Alpine,ALP210B,,Boiler,"Natural Gas,Propane Gas",95,03/08/2013,03/26/2018,"United States, Canada",ES_23449_ALP210B_03262018154502_3746218,No,Yes
2314119,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,Alpine,ALP285B,,Boiler,"Natural Gas,Propane Gas",95,03/08/2013,03/26/2018,"United States, Canada",ES_23449_ALP285B_03262018154504_0267635,No,Yes
2313156,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,ASPEN,ASPN-085,,Boiler,"Natural Gas,Propane Gas",96,08/01/2017,03/22/2018,"United States, Canada",ES_23449_ASPN-085_03232018005104_0815888,No,Yes
2313157,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,ASPEN,ASPN-110,,Boiler,"Natural Gas,Propane Gas",96,08/01/2017,03/22/2018,"United States, Canada",ES_23449_ASPN-110_03232018005106_2353815,No,Yes
2313158,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,ASPEN,ASPN-155,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,"United States, Canada",ES_23449_ASPN-155_03232018005108_9223895,No,Yes
2313159,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,ASPEN,ASPN-205,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,"United States, Canada",ES_23449_ASPN-205_03232018005110_0238434,No,Yes
2313160,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,ASPEN,ASPN-270,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,"United States, Canada",ES_23449_ASPN-270_03232018005112_2681432,No,Yes
2313161,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,ASPEN,ASPNC-155,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,"United States, Canada",ES_23449_ASPNC-155_03232018005114_7284021,Yes,Yes
2314092,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2,K2-080,,Boiler,"Natural Gas,Propane Gas",94,05/11/2015,03/26/2018,"United States, Canada",ES_23449_K2-080_03262018145253_0822671,No,No
2314093,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2,K2-100,,Boiler,"Natural Gas,Propane Gas",93,07/07/2014,03/26/2018,"United States, Canada",ES_23449_K2-100_03262018145255_0550454,No,No
2314094,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2,K2-120,,Boiler,"Natural Gas,Propane Gas",94,05/11/2015,03/26/2018,"United States, Canada",ES_23449_K2-120_03262018145258_2088380,No,No
2314095,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2,K2-150,,Boiler,"Natural Gas,Propane Gas",95,05/11/2015,03/26/2018,"United States, Canada",ES_23449_K2-150_03262018145300_5229490,No,Yes
2314096,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2,K2-180,,Boiler,"Natural Gas,Propane Gas",94,05/11/2015,03/26/2018,"United States, Canada",ES_23449_K2-180_03262018145302_7323823,No,No
2314073,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2FT,K2FT-085,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2FT-085_03262018144906_8075459,No,Yes
2314074,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2FT,K2FT-110,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2FT-110_03262018144908_5468928,No,Yes
2314075,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2FT,K2FT-155,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2FT-155_03262018144910_2579772,No,Yes
2314076,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2FT,K2FT-205,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2FT-205_03262018144912_8054413,No,Yes
2314077,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2FT,K2FT-270,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2FT-270_03262018144914_2623982,No,Yes
2314078,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2FT,K2FTC-155,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2FTC-155_03262018144916_8098623,Yes,Yes
2314102,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-080,,Boiler,"Natural Gas,Propane Gas",94,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2WT-080_03262018145314_4773476,No,No
2313167,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-080B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_K2WT-080B_03232018005329_0029717,No,Yes
2314103,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-100,,Boiler,"Natural Gas,Propane Gas",93,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2WT-100_03262018145316_7391198,No,No
2313168,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-100B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_K2WT-100B_03232018005331_5504358,No,Yes
2314104,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-120,,Boiler,"Natural Gas,Propane Gas",94,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2WT-120_03262018145318_4850706,No,No
2313169,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-120B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_K2WT-120B_03232018005333_1502387,No,Yes
2314105,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-150,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2WT-150_03262018145320_2833602,No,Yes
2313170,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-150B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_K2WT-150B_03232018005335_3388978,No,Yes
2314106,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-180,,Boiler,"Natural Gas,Propane Gas",94,04/01/2016,03/26/2018,"United States, Canada",ES_23449_K2WT-180_03262018145322_8831630,No,No
2313171,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2WT,K2WT-180B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_K2WT-180B_03232018005337_5450292,No,Yes
2313175,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,K2WT-180M,,Boiler,"Natural Gas,Propane Gas",94,08/01/2017,03/22/2018,United States,ES_23449_K2WT-180M_03232018005345_3445162,No,No
2313172,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2 Watertube,K2WTC-135B,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,United States,ES_23449_K2WTC-135B_03232018005339_1830005,Yes,Yes
2313173,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2 Watertube,K2WTC-150B,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,United States,ES_23449_K2WTC-150B_03232018005341_1972492,Yes,Yes
2313174,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,K2 Watertube,K2WTC-180B,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,03/22/2018,United States,ES_23449_K2WTC-180B_03232018005343_4731134,Yes,Yes
2314084,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,MPO-IQ,MPO-IQ115,,Boiler,Oil,87,08/01/2010,03/26/2018,"United States, Canada",ES_23449_MPO-IQ115_03262018145054_5396897,Yes,No
2314085,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,MPO-IQ,MPO-IQ147,,Boiler,Oil,87,08/01/2010,03/26/2018,"United States, Canada",ES_23449_MPO-IQ147_03262018145057_9094413,Yes,No
2314086,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,MPO-IQ,MPO-IQ189,,Boiler,Oil,87,08/01/2010,03/26/2018,"United States, Canada",ES_23449_MPO-IQ189_03262018145059_2027781,Yes,No
2314087,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,MPO-IQ,MPO-IQ231,,Boiler,Oil,87,08/01/2010,03/26/2018,"United States, Canada",ES_23449_MPO-IQ231_03262018145101_8233552,Yes,No
2314083,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,MPO-IQ,MPO-IQ84,,Boiler,Oil,87,08/01/2010,03/26/2018,"United States, Canada",ES_23449_MPO-IQ84_03262018145052_2463531,Yes,No
2314107,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H3WRD,,Boiler,Oil,87,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H3WRD_03262018145442_6541707,No,No
2314111,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H3WRD-T,,Boiler,Oil,87,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H3WRD-T_03262018145451_4329617,Yes,No
2314108,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H4WRD,,Boiler,Oil,87,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H4WRD_03262018145444_0587889,No,No
2314112,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H4WRD-T,,Boiler,Oil,87,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H4WRD-T_03262018145452_5136412,Yes,No
2314109,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H5WRD,,Boiler,Oil,88,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H5WRD_03262018145446_2158835,No,No
2314113,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H5WRD-T,,Boiler,Oil,88,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H5WRD-T_03262018145454_8659205,Yes,No
2314110,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H6WRD,,Boiler,Oil,87,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H6WRD_03262018145448_3696762,No,No
2314114,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,V8H,V8H6WRD-T,,Boiler,Oil,87,04/15/2016,03/26/2018,"United States, Canada",ES_23449_V8H6WRD-T_03262018145456_3785182,Yes,No
2314097,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C080,,Boiler,"Natural Gas,Propane Gas",94,04/01/2016,03/26/2018,"United States, Canada",ES_23449_X-C080_03262018145304_2242057,No,No
2313162,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C080B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_X-C080B_03232018005319_2307065,No,Yes
2314098,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C100,,Boiler,"Natural Gas,Propane Gas",93,04/01/2016,03/26/2018,"United States, Canada",ES_23449_X-C100_03262018145306_8240086,No,No
2313163,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C100B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_X-C100B_03232018005321_5829858,No,Yes
2314099,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C120,,Boiler,"Natural Gas,Propane Gas",94,04/01/2016,03/26/2018,"United States, Canada",ES_23449_X-C120_03262018145308_6430725,No,No
2313164,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C120B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_X-C120B_03232018005323_9876039,No,Yes
2314100,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C150,,Boiler,"Natural Gas,Propane Gas",95,04/01/2016,03/26/2018,"United States, Canada",ES_23449_X-C150_03262018145310_1348959,No,Yes
2313165,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C150B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_X-C150B_03232018005325_6397456,No,Yes
2314101,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C180,,Boiler,"Natural Gas,Propane Gas",94,04/01/2016,03/26/2018,"United States, Canada",ES_23449_X-C180_03262018145312_2363498,No,No
2313166,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C180B,,Boiler,"Natural Gas,Propane Gas",95,04/17/2017,03/22/2018,"United States, Canada",ES_23449_X-C180B_03232018005327_3998668,No,Yes
2313176,"U.S. Boiler Company, Inc.",Burnham by U.S. Boiler,X-C,X-C180M,,Boiler,"Natural Gas,Propane Gas",94,08/01/2017,03/22/2018,United States,ES_23449_X-C180M_03232018005346_9268466,No,No
2314088,"U.S. Boiler Company, Inc.",Force,Force Oil,FORCEOL084,,Boiler,Oil,87,08/12/2015,03/26/2018,United States,ES_23449_FORCEOL084_03262018145103_9771478,No,No
2314089,"U.S. Boiler Company, Inc.",Force,Force Oil,FORCEOL115,,Boiler,Oil,87,08/12/2015,03/26/2018,United States,ES_23449_FORCEOL115_03262018145105_5769508,No,No
2314090,"U.S. Boiler Company, Inc.",Force,Force Oil,FORCEOL147,,Boiler,Oil,87,08/12/2015,03/26/2018,United States,ES_23449_FORCEOL147_03262018145107_7656098,No,No
2314091,"U.S. Boiler Company, Inc.",Force,Force Oil,FORCEOL189,,Boiler,Oil,87,08/12/2015,03/26/2018,United States,ES_23449_FORCEOL189_03262018145109_2258688,No,No
2323608,Velocity Boiler Works,Velocity Boiler Works,Phantom,PHNTM135CB,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,07/31/2018,United States,ES_1136570_PHNTM135CB_07312018233611_0067325,Yes,Yes
2323609,Velocity Boiler Works,Velocity Boiler Works,Phantom,PHNTM150CB,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,07/31/2018,United States,ES_1136570_PHNTM150CB_07312018233613_1048844,Yes,Yes
2323610,Velocity Boiler Works,Velocity Boiler Works,Phantom,PHNTM180CB,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,07/31/2018,United States,ES_1136570_PHNTM180CB_07312018233616_8857799,Yes,Yes
2323611,Velocity Boiler Works,Velocity Boiler Works,Phantom,PHNTM180M,,Boiler,"Natural Gas,Propane Gas",94,08/01/2017,07/31/2018,United States,ES_1136570_PHNTM180M_07312018233618_7331063,No,No
2323607,Velocity Boiler Works,Velocity Boiler Works,Raptor,RPTR085,,Boiler,"Natural Gas,Propane Gas",95,04/20/2016,07/31/2018,"United States, Canada",ES_1136570_RPTR085_07312018233353_9753436,No,Yes
2323615,Velocity Boiler Works,Velocity Boiler Works,Raptor,RPTR085HB,,Boiler,"Natural Gas,Propane Gas",96,08/01/2017,07/31/2018,"United States, Canada",ES_1136570_RPTR085HB_07312018233818_0914457,No,Yes
2323616,Velocity Boiler Works,Velocity Boiler Works,Raptor,RPTR110HB,,Boiler,"Natural Gas,Propane Gas",96,08/01/2017,07/31/2018,"United States, Canada",ES_1136570_RPTR110HB_07312018233821_6563821,No,Yes
2323617,Velocity Boiler Works,Velocity Boiler Works,Raptor,RPTR155HB,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,07/31/2018,"United States, Canada",ES_1136570_RPTR155HB_07312018233823_6116880,No,Yes
2323618,Velocity Boiler Works,Velocity Boiler Works,Raptor,RPTR205HB,,Boiler,"Natural Gas,Propane Gas",95,08/01/2017,07/31/2018,"United States, Canada",ES_1136570_RPTR205HB_07312018233825_7098399,No,Yes
2329422,NY Thermal Inc.,NTI,Trinity,TX51,,Boiler,"Natural Gas,Propane Gas",94,03/12/2013,12/18/2018,"United States, Canada",ES_1016238_TX51_11092018223824_6242963,No,No
2329423,NY Thermal Inc.,NTI,Trinity,TX81,,Boiler,"Natural Gas,Propane Gas",94,03/12/2013,12/18/2018,"United States, Canada",ES_1016238_TX81_11092018223827_9928507,No,No
2329272,NY Thermal Inc.,NTI,Vmax,VM110,,Boiler,"Natural Gas,Propane Gas",95,11/01/2014,12/18/2018,"United States, Canada",ES_1016238_VM110_11062018210640_2651723,No,Yes
2329273,NY Thermal Inc.,NTI,Vmax,VM110P,,Boiler,"Natural Gas,Propane Gas",95,11/01/2014,12/18/2018,"United States, Canada",ES_1016238_VM110P_11062018210643_2923940,Yes,Yes
2329274,NY Thermal Inc.,NTI,Vmax,VM153,,Boiler,"Natural Gas,Propane Gas",95,06/01/2016,12/18/2018,"United States, Canada",ES_1016238_VM153_11062018210645_2291086,No,Yes
2329275,NY Thermal Inc.,NTI,Vmax,VM153P,,Boiler,"Natural Gas,Propane Gas",95,06/01/2016,12/18/2018,"United States, Canada",ES_1016238_VM153P_11062018210648_5071558,Yes,Yes
2313473,"P. B. Heat, LLC",Peerless,PBC Combi,PBC-34,,Boiler,"Natural Gas,Propane Gas",95,01/19/2017,03/23/2018,"United States, Canada",ES_19344_PBC-34_03232018192828_8521313,Yes,Yes
2313474,"P. B. Heat, LLC",Peerless,PBC Combi,PBC-40,,Boiler,"Natural Gas,Propane Gas",95,01/19/2017,03/23/2018,"United States, Canada",ES_19344_PBC-40_03232018192830_4475132,Yes,Yes
2313475,"P. B. Heat, LLC",Peerless,PBC Combi,PBC-52,,Boiler,"Natural Gas,Propane Gas",95,01/19/2017,03/23/2018,"United States, Canada",ES_19344_PBC-52_03232018192832_0952339,Yes,Yes
2313511,"P. B. Heat, LLC",Peerless,Combi,PC-160C,,Boiler,"Natural Gas,Propane Gas",91,08/15/2013,11/05/2018,"United States, Canada",ES_19344_PC-160C_03232018195648_9433834,Yes,No
2313501,"P. B. Heat, LLC",Peerless,PureFire,PF-110,,Boiler,"Natural Gas,Propane Gas",95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-110_03232018194132_9946632,No,Yes
2313503,"P. B. Heat, LLC",Peerless,PureFire,PF-140,,Boiler,"Natural Gas,Propane Gas",95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-140_03232018194136_5475340,No,Yes
2313509,"P. B. Heat, LLC",Peerless,PureFire,PF-200-LP,,Boiler,Propane Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-200-LP_03232018194149_8548292,No,Yes
2313507,"P. B. Heat, LLC",Peerless,PureFire,PF-200-NAT,,Boiler,Natural Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-200-NAT_03232018194145_9115890,No,Yes
2313499,"P. B. Heat, LLC",Peerless,PureFire,PF-210 LP,,Boiler,Propane Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-210 LP_03232018194128_9990842,No,Yes
2313502,"P. B. Heat, LLC",Peerless,PureFire,PF-210 NAT,,Boiler,Natural Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-210 NAT_03232018194134_5584806,No,Yes
2313500,"P. B. Heat, LLC",Peerless,PureFire,PF-50,,Boiler,"Natural Gas,Propane Gas",95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-50_03232018194130_4549222,No,Yes
2313504,"P. B. Heat, LLC",Peerless,PureFire,PF-80,,Boiler,"Natural Gas,Propane Gas",95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PF-80_03232018194138_5332853,No,Yes
2313510,"P. B. Heat, LLC",Peerless,PureFire,PFW-200-LP,,Boiler,Propane Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PFW-200-LP_03232018194152_0980100,No,Yes
2313508,"P. B. Heat, LLC",Peerless,PureFire,PFW-200-NAT,,Boiler,Natural Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PFW-200-NAT_03232018194147_9214166,No,Yes
2313506,"P. B. Heat, LLC",Peerless,PureFire,PFW-210-LP,,Boiler,Propane Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PFW-210-LP_03232018194143_7829917,No,Yes
2313505,"P. B. Heat, LLC",Peerless,PureFire,PFW-210-NAT,,Boiler,Natural Gas,95,11/17/2014,03/23/2018,"United States, Canada",ES_19344_PFW-210-NAT_03232018194141_1319692,No,Yes
2313479,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193822_0050604,Yes,Yes
