ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2329019,Nortek Global HVAC,Broan,FG7TE 060D-24B*,FG7TE 060D-24B*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TE 060D-24B*_11032018014310_3271325,No,No
2329023,Nortek Global HVAC,Broan,KG7TE 060D-24B*,KG7TE 060D-24B*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_KG7TE 060D-24B*_11032018014320_9739458,No,No
2329029,Nortek Global HVAC,Broan,KG7TN 060D-24B*,KG7TN 060D-24B*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_KG7TN 060D-24B*_11032018014333_2348107,No,No
2329043,Nortek Global HVAC,Broan,FG7TN 080D-VC*,FG7TN 080D-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TN 080D-VC*_11032018015149_6366587,No,No
2329050,Nortek Global HVAC,Broan,FG7TN 060D-24B*,FG7TN 060D-24B*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TN 060D-24B*_11032018015409_7346350,No,No
2329056,Nortek Global HVAC,Broan,FG7TN 060D-VB*,FG7TN 060D-VB*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TN 060D-VB*_11032018015423_3302286,No,No
2329062,Nortek Global HVAC,Broan,FG7TN 080D-35C*,FG7TN 080D-35C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TN 080D-35C*_11032018015758_5252557,No,No
2329068,Nortek Global HVAC,Broan,KG7TN 080D-35C*,KG7TN 080D-35C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_KG7TN 080D-35C*_11032018015812_1731882,No,No
2329077,Nortek Global HVAC,Broan,FG7TN 100D-VC*,FG7TN 100D-VC*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TN 100D-VC*_11032018020052_3172676,No,No
2329084,Nortek Global HVAC,Broan,KG7SD 038D-23EB1,KGSD 038D-23EB*,,"Natural Gas,Propane Gas",All,95,Not Applicable,02/20/2017,11/02/2018,"United States, Canada",ES_1020907_KGSD 038D-23EB*_11032018020421_6539433,No,No
2329091,Nortek Global HVAC,Broan,FG7TE 115D-45D*,FG7TE 115D-45D*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TE 115D-45D*_11032018020746_5401878,No,No
2329095,Nortek Global HVAC,Broan,KG7TE 115D-45D*,KG7TE 115D-45D*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_KG7TE 115D-45D*_11032018020755_4378267,No,No
2329104,Nortek Global HVAC,Broan,FG7TE 100D-35C*,FG7TE 100D-35C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_FG7TE 100D-35C*_11032018021209_6145435,No,No
2329108,Nortek Global HVAC,Broan,KG7TE 100D-35C*,KG7TE 100D-35C*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/08/2017,11/02/2018,"United States, Canada",ES_1020907_KG7TE 100D-35C*_11032018021219_7106690,No,No
2334325,Nortek Global HVAC,Broan,KG7SD 072D-35EC*,KG7SD 072D-35EC*,,"Natural Gas,Propane Gas",All,95,Not Applicable,11/01/2015,03/07/2019,"United States, Canada",ES_1020907_KG7SD 072D-35EC*_03072019201606_9570317,No,No
2313685,Nortek Global HVAC,BROTHERS SELECT,FG7TC,FG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TC 060*-*B*_03242018222655_1703315,No,No
2313703,Nortek Global HVAC,BROTHERS SELECT,FG7TL,FG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TL 060*-*B*_03242018222737_1817620,No,No
2313762,Nortek Global HVAC,BROTHERS SELECT,FG7TC,FG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TC 060*-*B*_03242018222943_2695843,No,No
2313797,Nortek Global HVAC,BROTHERS SELECT,FG7TL,FG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TL 060*-*B*_03242018223053_5988692,No,No
2315801,Nortek Global HVAC,BROTHERS SELECT,FG7TL,FG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_FG7TL 080*-*C*_03282018151857_3943543,No,No
2315887,Nortek Global HVAC,BROTHERS SELECT,FG7TC,FG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_FG7TC 120*-*D*_03282018150435_8451279,No,No
2315971,Nortek Global HVAC,BROTHERS SELECT,FG7TC,FG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_FG7TC 120*-*D*_03282018150753_8777531,No,No
2313723,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222827_8952781,No,No
2313759,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222939_2410921,No,No
2313837,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223152_4939197,No,No
2313883,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223259_4359806,No,No
2313886,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223304_3548476,No,No
2313918,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223356_7750271,No,No
2315633,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TL,KG7TL 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 100*-*C*_03282018150021_9233034,No,No
2315671,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150130_1252647,No,No
2315745,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151215_8989269,No,No
2315821,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151938_1735687,No,No
2315868,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018152121_0681354,No,No
2315910,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150516_2481433,No,No
2316029,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150833_9459614,No,No
2316110,Nortek Global HVAC,CENTURY COMFORT PLUS,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145930_9989266,No,No
2313724,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222830_5288284,No,No
2313761,Nortek Global HVAC,CLIMATE STAR,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222943_7317181,No,No
2313839,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223155_1078930,No,No
2313885,Nortek Global HVAC,CLIMATE STAR,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223303_1197650,No,No
2313888,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223307_5249152,No,No
2313919,Nortek Global HVAC,CLIMATE STAR,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223358_1752243,No,No
2315635,Nortek Global HVAC,CLIMATE STAR,KG7TL,KG7TL 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 100*-*C*_03282018150024_0040613,No,No
2315672,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150132_1918522,No,No
2315746,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151217_3766582,No,No
2315822,Nortek Global HVAC,CLIMATE STAR,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151940_7908439,No,No
2315869,Nortek Global HVAC,CLIMATE STAR,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018152123_7759178,No,No
2315911,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150518_8130797,No,No
2316030,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150835_6537439,No,No
2316111,Nortek Global HVAC,CLIMATE STAR,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145932_1875857,No,No
2313686,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TC,FG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TC 060*-*B*_03242018222658_8387481,No,No
2313704,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TL,FG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TL 060*-*B*_03242018222739_7771438,No,No
2313764,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TC,FG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TC 060*-*B*_03242018222948_8803338,No,No
2313799,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TL,FG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_FG7TL 060*-*B*_03242018223056_5160068,No,No
2315802,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TL,FG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_FG7TL 080*-*C*_03282018151859_3845267,No,No
2315888,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TC,FG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_FG7TC 120*-*D*_03282018150437_1625409,No,No
2315972,Nortek Global HVAC,COLUMBUS WORTHINGTON AIR,FG7TC,FG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_FG7TC 120*-*D*_03282018150755_6935151,No,No
2313725,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222832_9497998,No,No
2313763,Nortek Global HVAC,COOL SOLUTIONS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222945_6302642,No,No
2313841,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223158_4951170,No,No
2313887,Nortek Global HVAC,COOL SOLUTIONS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223306_8624921,No,No
2313890,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223310_8029624,No,No
2313920,Nortek Global HVAC,COOL SOLUTIONS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223401_0214317,No,No
2315637,Nortek Global HVAC,COOL SOLUTIONS,KG7TL,KG7TL 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 100*-*C*_03282018150027_0848191,No,No
2315673,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150134_2027989,No,No
2315747,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151219_5096765,No,No
2315823,Nortek Global HVAC,COOL SOLUTIONS,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151942_0318419,No,No
2315870,Nortek Global HVAC,COOL SOLUTIONS,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018152125_6265462,No,No
2315912,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150520_3572418,No,No
2316031,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150837_7518958,No,No
2316112,Nortek Global HVAC,COOL SOLUTIONS,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145934_7558241,No,No
2313726,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222835_8167032,No,No
2313765,Nortek Global HVAC,COWBOYS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222949_0195147,No,No
2313843,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223201_5551005,No,No
2313889,Nortek Global HVAC,COWBOYS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223309_5288042,No,No
2313892,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223313_5062455,No,No
2313921,Nortek Global HVAC,COWBOYS,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223402_4739675,No,No
2315639,Nortek Global HVAC,COWBOYS,KG7TL,KG7TL 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 100*-*C*_03282018150030_6082851,No,No
2315674,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150136_3358172,No,No
2315748,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151221_3810792,No,No
2315824,Nortek Global HVAC,COWBOYS,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151944_0776550,No,No
2315871,Nortek Global HVAC,COWBOYS,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018152128_9929959,No,No
2315913,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150523_1730038,No,No
2316032,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150840_1008732,No,No
2316113,Nortek Global HVAC,COWBOYS,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145936_6064525,No,No
2313728,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222837_6421362,No,No
2313767,Nortek Global HVAC,ECOLOGIC AIR,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222951_9562291,No,No
2313845,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223204_1342074,No,No
2313891,Nortek Global HVAC,ECOLOGIC AIR,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223312_3412641,No,No
2313894,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223316_4462621,No,No
2313922,Nortek Global HVAC,ECOLOGIC AIR,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223404_6756779,No,No
2315641,Nortek Global HVAC,ECOLOGIC AIR,KG7TL,KG7TL 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 100*-*C*_03282018150033_7762481,No,No
2315675,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 080*-*C*_03282018150138_1864456,No,No
2315751,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018151223_5140975,No,No
2315825,Nortek Global HVAC,ECOLOGIC AIR,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018151946_6458934,No,No
2315872,Nortek Global HVAC,ECOLOGIC AIR,KG7TL,KG7TL 080*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/29/2018,"United States, Canada",ES_1020907_KG7TL 080*-*C*_03282018152130_9516038,No,No
2315952,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150525_4347760,No,No
2316033,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 120*-*D*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 120*-*D*_03282018150842_6134709,No,No
2316114,Nortek Global HVAC,ECOLOGIC AIR,KG7TC,KG7TC 100*-*C*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/28/2018,"United States, Canada",ES_1020907_KG7TC 100*-*C*_03282018145938_2062554,No,No
2313712,Nortek Global HVAC,ELECT-AIRE,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018222801_9534470,No,No
2313744,Nortek Global HVAC,ELECT-AIRE,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018222908_0113862,No,No
2313815,Nortek Global HVAC,ELECT-AIRE,KG7TC,KG7TC 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TC 060*-*B*_03242018223120_4760238,No,No
2313861,Nortek Global HVAC,ELECT-AIRE,KG7TL,KG7TL 060*-*B*,,"Natural Gas,Propane Gas",All,95.1,Not Applicable,04/01/2008,03/24/2018,"United States, Canada",ES_1020907_KG7TL 060*-*B*_03242018223227_4147827,No,No
