ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Display Type,Panel Technology,Backlight Technology,Native Resolution (pixels),Total Native Resolution (megapixels),Screen Size (inches),Screen Area (square inches),Model Features,Features Enabled in Default On Mode,Features Enabled in Default Sleep Mode,Signal or Data Interfaces,Power Source,On Mode Power (watts),Maximum On Mode Power Limit for Signage Certification (watts),Sleep Mode Power (watts),Maximum Sleep Mode Power Limit for Signage Certification (watts),Off Mode Power (watts),On Mode Power at 12 Lux at 115 Volts (W),On Mode Power at 300 Lux (watts),Monitor Total Energy Consumption at 115 Volts (kWh/yr),Maximum Total Energy Consumption Limit for Monitor Certification (kWh/yr),Maximum Luminance (candelas per square meter),Enhanced-Performance Display?,Display Contrast Ratio  at 0 deg. Horiz. Viewing Angle,Reported Contrast Ratio at -85 Degrees (Left) Horizontal Viewing Angle,Reported Contrast Ratio at +85 Degrees (Right) Horizontal Viewing Angle,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets Most Efficient 2019 Criteria
2273832,Dell Inc.,DELL,E2417H,E2417Hb,,Monitor,TN LCD,LED,1920  x 1080,2.1,23.8,242.18,None,None,None,"DisplayPort 1.2,VGA",Ac power supply,16.32,,0.12,,0.1,,,50.74,54.1,250,None,1000,,,04/15/2016,03/21/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E2417Hb_07292016094537_5133131,No
2295063,Dell Inc.,DELL,E2418HN,E2418HNb,,Monitor,TN LCD,LED,1920 x 1080,2.1,23.8,242.18,None,None,None,"HDMI 2.0,VGA",Ac power supply,15.63,,0.13,,0.11,,,48.68,54.1,250,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,,,05/30/2017,04/26/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_E2418HNb_04262017163746_6627821,No
2257623,Dell Inc.,DELL,P1917S,P1917Sc,"P1917SWh,P1917Sc,",Monitor,TFT LCD,LED,1280 x 1024,1.3,19,174.17,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,12.32,,0.29,,0.16,,,43.62,49.5,250,None,1000,,,03/04/2016,02/02/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P1917Sc_02012016112049_9330255,No
2265245,Dell Inc.,DELL,P1917S,P1917Sf,,Monitor,IPS LCD,LED,1280 x 1024,1.3,19,174.17,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,12.6,,0.18,,0.18,,,39.66,44.1,250,None,1000,,,05/01/2016,04/25/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P1917Sf_04212016162833_356561,No
2256108,Dell Inc.,DELL,P2014H,P2014Ht,,Monitor,IPS LCD,LED,1600 x 900,1.4,19.5,162.48,None,None,None,"DisplayPort 1.2,DVI,USB 2.0,VGA",Ac power supply,11.18,,0.14,,0.09,,,35.08,42.5,250,None,1000,,,08/28/2013,01/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2014Ht_01052016195934_8468550,No
2264025,Dell Inc.,DELL,P2016,P2016t,,Monitor,IPS LCD,LED,1440 x 900,1.3,19.5,170.9,None,None,None,"DisplayPort 1.2,USB 2.0,VGA",Ac power supply,11.2,,0.14,,0.1,,,35.14,43.3,250,None,1000,,,06/16/2015,04/12/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2016t_04132016121154_3896059,No
2297144,Dell Inc.,DELL,P2018H,P2018Hc,,Monitor,TN LCD,LED,,1.4,19.5,158.96,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,10.79,,0.23,,0.17,,,34.38,41.7,250,None,1000,,,08/30/2017,06/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2018Hc_06022017110850_1670648,No
2257927,Dell Inc.,DELL,P2217,P2217c,"P2217Wh,P2217c,",Monitor,TFT LCD,LED,1680 x 1050,1.7,22,217.43,None,None,None,"HDMI 2.0,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,15,,0.25,,0.23,,,47.32,48.6,250,None,1000,,,03/04/2016,02/05/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2217c_02012016102837_5532037,No
2257625,Dell Inc.,DELL,P2217H,P2217Hb,,Monitor,IPS LCD,LED,1920 x 1080,2.1,21.5,197.6,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA",Ac power supply,14.79,,0.22,,0.17,,,46.6,50.6,250,None,1000,,,02/25/2016,02/01/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2217Hb_02022016100612_1151796,No
2257928,Dell Inc.,DELL,P2217H,P2217Hc,,Monitor,TFT LCD,LED,1920 x 1080,2.1,21.5,196.35,None,None,None,"HDMI 2.0,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,14.86,,0.25,,0.16,,,46.95,50.5,250,None,1000,,,03/04/2016,02/05/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2217Hc_02012016144428_9765130,No
2257795,Dell Inc.,DELL,P2217,P2217t,,Monitor,TN LCD,LED,1680 x 1050,1.8,22,217.53,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,12.98,,0.16,,0.09,,,40.71,48.7,250,None,1000,,,04/07/2016,01/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2217t_02032016140918_9806606,Yes
2312740,Dell Inc.,DELL,P2219H,P2219Hb,,Monitor,IPS LCD,LED,1920 x 1080,2.1,21.5,197.6,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other",Ac power supply,12.79,,0.17,,0.12,,,,50.6,350,None,1000,,,03/01/2018,03/15/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2219Hb_03152018142225_1942626,Yes
2323398,Dell Inc.,DELL,P2219HC,P2219HCb,,Monitor,IPS LCD,LED,,2.1,21.5,197.6,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other",Ac power supply,15.07,,0.24,,0.21,,,47.54,50.6,250,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,,,03/15/2018,03/26/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2219HCb_07302018095316 _6989041,No
2267541,Dell Inc.,DELL,P2314T,P2314Tt,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23,226.04,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 2.0,VGA,Other,USB 3.0",Ac power supply,15.63,,1.03,,0.23,,,53.79,58.45,300,None,1000,,,08/28/2013,05/18/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2314Tt_05202016124645_2508101,No
2257637,Dell Inc.,DELL,P2317H,P2317Hb,"P2317HWH, P2317HWh,P2317HWHb,",Monitor,TN LCD,LED,1920 x 1080,2.1,23,226.05,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA",Ac power supply,14.75,,0.21,,0.16,,,46.42,50.8,250,None,1000,,,02/25/2016,06/16/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2317Hb_02022016105016_1784047,No
2265285,Dell Inc.,DELL,P2317H,P2317Hf,,Monitor,TN LCD,LED,1920 x 1080,2.1,23,226.16,Energy Gauge,Energy Gauge,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 2.0,USB 3.0",Ac power supply,13.91,,0.23,,0.14,,,43.96,56.5,250,None,1000,,,05/01/2016,04/26/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2317Hf_04222016134609_6890680,No
2257962,Dell Inc.,DELL,P2317H,P2317Ht,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23,226.04,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,12.99,,0.13,,0.08,,,40.57,50.8,250,None,1000,,,05/19/2016,02/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2317Ht_02052016142509_6434432,Yes
2312720,Dell Inc.,DELL,P2319H,P2319Hc,,Monitor,ADS,LED,,2.1,23,226.05,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,14.07,,0.11,,0.1,,,43.77,50.82,250,None,1000,,,06/25/2018,03/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2319Hc_02242018160452_151025,No
2312506,Dell Inc.,DELL,P2319H,P2319Ht,,Monitor,PLS LCD,LED,,2.1,23,226.04,None,None,None,"HDMI 2.0,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,12.78,,0.14,,0.13,,,39.98,50.8,250,None,1000,,,06/25/2018,03/07/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2319Ht_03082018135254_8935057,Yes
2275426,Dell Inc.,DELL,P2415Q,P2415Qb,,Monitor,IPS LCD,LED,3840  x 2160,8.3,23.8,242.18,None,None,None,"HDMI 1.4,DisplayPort 1.2,DVI",Ac power supply,29.5,,0.99,,0.3,,,96.09,119.2,350,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,60,60,10/10/2014,01/19/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2415Qb_08162016154848_8276150,No
2257638,Dell Inc.,DELL,P2417H,P2417Hb,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA",Ac power supply,15.71,,0.22,,0.17,,,49.43,54.1,250,None,1000,,,02/25/2016,02/01/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2417Hb_02022016131113_2855575,No
2257929,Dell Inc.,DELL,P2417H,P2417Hc,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.19,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,15.38,,0.26,,0.17,,,49,54.1,350,None,1000,,,03/04/2016,02/05/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2417Hc_02042016154144_4584161,No
2294679,Dell Inc.,DELL,P2418D,P2418Dc,,Monitor,IPS LCD,LED,2560 x 1440,3.7,23.8,240.95,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 3.0",Ac power supply,18.6,,0.21,,0.21,,,58.21,63.8,300,None,1000,,,07/26/2017,04/20/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2418Dc_04132017111004_7710534,No
2280450,Dell Inc.,DELL,P2418HT,P2418HTt,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.04,Touch Screen,Touch Screen,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 2.0,Other,USB 3.0",Ac power supply,16.66,,0.65,,0.18,,,54.78,62.2,250,None,1000,,,02/21/2017,09/30/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2418HTt_09302016150244_6280819,No
2312811,Dell Inc.,DELL,P2419H,P2419Hb,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other",Ac power supply,14.91,,0.17,,0.12,,,,54.1,250,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,,,03/01/2018,03/15/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2419Hb_03152018161305_6038238,No
2312716,Dell Inc.,DELL,P2419H,P2419Hc,,Monitor,AAS,LED,,2.1,23.8,242.18,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,15.02,,0.11,,0.09,,,46.69,54.15,250,None,1000,,,06/25/2018,03/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2419Hc_02242018160558_4443323,No
2319727,Dell Inc.,DELL,P2419HC,P2419HCb,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other,USB 2.0",Ac power supply,15.85,,0.22,,0.2,,,49.86,54.1,250,None,1000,,,03/01/2018,04/04/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2419HCb_04132018213009_1770823,No
2256106,Dell Inc.,DELL,P2715Q,P2715Qt,,Monitor,IPS LCD,LED,3840 x 2160,8.3,27,311.5,None,None,None,"DisplayPort 1.2,Other,USB 3.0",Ac power supply,28.63,,0.29,,0.23,,,89.43,109.8,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,114,121,10/30/2014,01/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2715Qt_01052016195301_1253614,No
2257963,Dell Inc.,DELL,P2717H,P2717Ht,,Monitor,IPS LCD,LED,1920 x 1080,2.1,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,15.03,,0.15,,0.07,,,46.94,64,300,None,1000,,,05/19/2016,02/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2717Ht_02052016143021_4951433,Yes
2318480,Dell Inc.,DELL,P2719HC,P2719HCt,,Monitor,PLS LCD,LED,,2.1,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB-3.1 C,USB 2.0,USB 3.0",Ac power supply,14.95,,0.35,,0.15,,,47.83,64,250,None,1000,,,07/23/2018,04/13/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2719HCt_04132018151647_7963925,Yes
2314251,Dell Inc.,DELL,P2719H,P2719Ht,,Monitor,PLS LCD,LED,,2.1,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,14.39,,0.17,,0.11,,,45.09,64,250,None,1000,,,05/25/2018,03/22/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_P2719Ht_03262018160909_2095853,Yes
2285113,Dell Inc.,DELL,S2318H,S2318Hc,"S2318HN,S2318Nc,; S2318HX,S2318Hc,; S2318M,S2318Mc,; S2318NX,S2318Nc,",Monitor,TN LCD,LED,1920 x 1080,2.1,23,226.05,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,VGA,DVI",Ac power supply,14.22,,0.15,,0.13,,,44.47,50.8,250,None,1000,,,03/16/2017,11/29/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2318Hc_11282016092449_4509851,No
2307601,Dell Inc.,DELL,S2319H,S2319Hc,"S2319HN,S2319Nc,; S2319NX,S2319Nc,",Monitor,TFT LCD,LED,,2.1,23,226.05,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,VGA",Ac power supply,14.9,,0.16,,0.14,,,46.6,,250,None,1000,,,03/29/2018,12/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2319Hc_12072017135317_9363672,No
2320758,Dell Inc.,DELL,S2319HS,S2319HSt,,Monitor,PLS LCD,LED,,2.1,23,226.04,None,None,None,"HDMI 2.0,DisplayPort 1.2,VGA,USB 3.0",Ac power supply,12.78,,0.14,,0.13,,,39.98,50.8,250,None,1000,,,07/26/2018,05/31/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2319HSt_06012018122645_3159741,Yes
2285000,Dell Inc.,DELL,S2418H,S2418Ht,"S2418HN,,; S2418HX,S2418Nt,; S2418NX,,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.04,None,None,None,"HDMI 2.0,VGA,Other",Ac power supply,14.09,,0.21,,0.2,,,44.4,54.1,250,None,1000,,,03/16/2017,11/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2418Ht_11292016205911_9466933,No
2308767,Dell Inc.,DELL,S2419H,S2419Hc,"S2419HN,S2419Nc,; S2419NX,S2419Nc,",Monitor,IPS LCD,LED,,2.1,23.8,242.18,Built-In Speakers,Built-In Speakers,None,HDMI 1.4,Ac power supply,14.67,,0.1,,0.09,,,45.55,54.15,250,None,1000,,,03/29/2018,01/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2419Hc_12292017155915_9942132,No
2303109,Dell Inc.,DELL,S2419HM,S2419HMt,,Monitor,IPS LCD,LED,,2.1,23.8,242.04,None,None,None,"HDMI 2.0,Other",Ac power supply,14.25,,0.22,,0.2,,,44.94,54.1,400,None,1000,,,10/01/2017,09/01/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2419HMt_09012017155230_5357693,No
2257281,Dell Inc.,DELL,S2715H,S2715Ht,,Monitor,IPS LCD,LED,1920 x 1080,2.1,27,311.5,None,None,None,"HDMI 1.4,USB 2.0,VGA",Ac power supply,19.06,,0.21,,0.18,,,59.63,64,250,None,1000,,,09/18/2014,01/25/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2715Ht_01262016142159_8832394,No
2290455,Dell Inc.,DELL,S2718D,S2718Dt,,Monitor,IPS LCD,LED,2560 x 1440,3.7,27,311.5,None,None,None,"HDMI 2.0,USB-3.1 C,Other,USB 3.0",Ac power supply,21.86,,0.46,,0.27,,,69.64,107.2,300,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,100,100,03/16/2017,02/09/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2718Dt_02102017121352_8334988,No
2285114,Dell Inc.,DELL,S2718H,S2718Hc,"S2718HN,S2718Nc,; S2718HX,S2718Hc,; S2718NX,S2718Nc,",Monitor,TN LCD,LED,1920 x 1080,2.1,27,311.67,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,VGA",Ac power supply,19.39,,0.16,,0.15,,,60.36,64,300,None,1000,,,03/16/2017,12/01/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2718Hc_11252016134846_65576,No
2310604,Dell Inc.,DELL,S2719DC,S2719DCt,,Monitor,PLS LCD,LED,,3.7,26.9,311.5,None,None,None,"HDMI 2.0,Other",Ac power supply,21.38,,0.48,,0.24,,,68.28,107.2,400,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,69,69,07/05/2018,02/08/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2719DCt_02132018111252_4535641,No
2303191,Dell Inc.,DELL,S2719DM,S2719DMt,,Monitor,IPS LCD,LED,,3.7,26.9,311.5,None,None,None,"HDMI 2.0,Other",Ac power supply,20.56,,0.27,,0.24,,,64.57,107.2,400,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,80,80,10/01/2017,09/05/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2719DMt_09052017203742_7514035,No
2308798,Dell Inc.,DELL,S2719H,S2719Hc,"S2719HN,S2719Nc,; S2719NX,S2719Nc,",Monitor,IPS LCD,LED,,2.1,27,311.67,Built-In Speakers,Built-In Speakers,None,HDMI 1.4,Ac power supply,15.43,,0.12,,0.09,,,47.99,64.05,250,None,1000,,,03/29/2018,01/06/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_S2719Hc_01022018152632_183526,Yes
2257966,Dell Inc.,DELL,U2715H,U2715Hc,,Monitor,TN LCD,LED,2560 x 1440,3.7,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 3.0",Ac power supply,24.24,,0.45,,0.28,,,76.88,79.4,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,89,89,07/05/2014,02/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2715Hc_02052016154238_6446654,No
2255655,Dell Inc.,DELL,U2717D,U2717Dt,"U2717DA,,; U2717DWh,,",Monitor,IPS LCD,LED,2560 x 1440,3.7,27,311.5,None,None,None,"DisplayPort 1.2,Other,USB 3.0",Ac power supply,21.55,,0.32,,0.22,,,67.89,73.9,350,None,1000,,,02/25/2016,10/14/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2717Dt_12302015131635_3557799,No
2320253,Dell Inc.,DELL,U2719DC,U2719DCt,,Monitor,PLS LCD,LED,,3.7,26.9,311.5,None,None,None,"HDMI 2.0,DisplayPort 1.2,Other",Ac power supply,20.77,,0.54,,0.21,,,66.76,81.6,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,67,68,09/21/2018,05/21/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2719DCt_05222018132130_1628522,No
2320255,Dell Inc.,DELL,U2719D,U2719Dt,"U2719DS,,; U2719DX,,",Monitor,PLS LCD,LED,,3.7,26.9,311.5,None,None,None,"HDMI 2.0,DisplayPort 1.2,USB-3.1 C",Ac power supply,19.37,,0.34,,0.16,,,61.32,81.6,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,64,64,09/21/2018,10/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2719Dt_05222018133052_4681032,No
2262377,Dell Inc.,DELL,U2917W,U2917Wt,,Monitor,IPS LCD,LED,2560 x 1080,2.8,28.7,295.97,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other,USB 3.0",Ac power supply,19.22,,0.27,,0.21,,,60.47,73.3,300,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,101,97,05/23/2016,04/27/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2917Wt_03152016123214_6487637,No
2321057,Dell Inc.,DELL,U3219Q,U3219Qb,,Monitor,IPS LCD,LED,3840 x 2160,8.3,31.5,423.93,None,None,None,"HDMI 2.0,DisplayPort 1.2,USB 2.0,Other",Ac power supply,32.35,,0.5,,0.21,,,102.3,135.7,400,EPD I (32.9% CIE LUV/99% sRGB area or greater),1300,60,60,03/01/2018,06/07/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U3219Qb_06072018113722_1502433,No
2321334,Dell Inc.,DELL,U4919DW,U4919DWb,,Monitor,IPS LCD,LED,5120 x 1440,7.4,49,625.74,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 2.0,Other",Ac power supply,35.12,,0.63,,0.26,,,111.25,147.5,350,None,1000,,,07/15/2018,06/14/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U4919DWb_06142018161038_1388224,No
2256673,Dell Inc.,DELL,UP2716D,UP2716Dt,,Monitor,IPS LCD,LED,2560 x 1440,3.7,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other,USB 3.0",Ac power supply,27.99,,0.48,,0.22,,,88.55,107.2,300,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,94,107,09/16/2015,01/13/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_UP2716Dt_01142016155606_9385359,No
2273787,Dell Inc.,DELL,UP3017,UP3017t,,Monitor,IPS LCD,LED,2560 x 1600,4.1,29.7,396.44,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 3.0",Ac power supply,37.81,,0.42,,0.18,,,118.32,137.8,350,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,112,108,06/30/2016,03/23/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_UP3017t_07292016092001_8580670,No
2256671,Dell Inc.,DELL,UP3216Q,UP3216Qt,,Monitor,PLS LCD,LED,3840 x 2160,8.3,31.5,424.68,None,None,None,"HDMI 1.4,DisplayPort 1.2,USB 3.0",Ac power supply,44.21,,0.33,,0.24,,,137.43,172.8,300,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),1000,66,72,09/16/2015,01/13/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_UP3216Qt_01142016155151_4581509,No
2290081,Dell Inc.,DELL,UP3218K,UP3218Kt,,Monitor,IPS LCD,LED,,33.2,31.5,424.92,None,None,None,"DisplayPort 1.2,Other",Ac power supply,65.5,,0.22,,0.14,,,202.08,277.4,400,None,1300,,,03/31/2017,01/23/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_UP3218Kt_02062017145535_8024428,No
2293487,Dell Inc.,DELL Inc,U2718Q,U2718Qb,,Monitor,IPS LCD,LED,3840  x 2160,8.3,27,310.47,None,None,None,"HDMI 1.4,DisplayPort 1.2,Other",Ac power supply,24.27,,0.32,,0.2,,,76.23,109.6,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1300,60,60,04/30/2017,03/28/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2718Qb_03282017113727_2077212,No
2312737,Dell Inc.,DELL Inc,"U2718Q, U2718QM",U2718Qb,,Monitor,IPS LCD,LED,3840 x 2160,8.3,27,310.47,None,None,None,"HDMI 2.0,DisplayPort 1.2,Other",Ac power supply,24.27,,0.32,,0.2,,,,109.6,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1300,60,60,04/30/2017,01/25/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_29573_U2718Qb_01252018161505_1890237,No
2271089,EIZO Inc.,EIZO,FlexScan EV2216W,FlexScan EV2216W,,Monitor,TN LCD,LED,1680 x 1050,1.8,22,218.8,"Automatic Brightness Control,Energy Gauge,Built-In Speakers",Automatic Brightness Control,None,"DVI,VGA,USB 2.0,Other",Ac power supply,12.5,,0.74,,0.12,7.04,14.47,,51.1,250,None,1000,,,07/01/2016,06/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20244_FlexScan EV2216W_06282016222742_1190782,No
2270586,EIZO Inc.,EIZO,FlexScan EV2316W,FlexScan EV2316W,,Monitor,TN LCD,LED,1920 x 1080,2.1,23,227.1,"Automatic Brightness Control,Energy Gauge,Built-In Speakers",Automatic Brightness Control,None,"DVI,USB 2.0,Other",Ac power supply,13.52,,0.21,,0.12,6.63,15.56,,53.4,250,None,1000,,,07/01/2016,06/23/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20244_FlexScan EV2316W_06242016152236_6491423,No
2270583,EIZO Inc.,EIZO,FlexScan EV2336W,FlexScan EV2336W,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23,227.1,"Automatic Brightness Control,Energy Gauge,Built-In Speakers",Automatic Brightness Control,None,"DVI,Other",Ac power supply,14.67,,0.22,,0.13,8.21,17.85,,53.4,300,None,1000,,,07/01/2016,06/22/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20244_FlexScan EV2336W_06242016145037_5608809,No
2271091,EIZO Inc.,EIZO,FlexScan EV2416W,FlexScan EV2416W,,Monitor,TN LCD,LED,1920 x 1200,2.3,24.1,259.1,"Automatic Brightness Control,Energy Gauge,Built-In Speakers",Automatic Brightness Control,None,"DVI,USB 2.0,Other",Ac power supply,14.12,,0.21,,0.13,8.59,17.72,,61.9,250,None,1000,,,07/01/2016,06/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20244_FlexScan EV2416W_06282016223504_9423576,Yes
2321450,EIZO Inc.,EIZO,FlexScan EV2430,FlexScan EV2430,,Monitor,IPS LCD,LED,,2.3,24.1,261.12,"Automatic Brightness Control,Built-In Speakers",Automatic Brightness Control,None,"DisplayPort 1.2,DVI,USB 2.0,Other",Ac power supply,11.94,,0.21,,0.13,6.04,15.4,41.6,91.4,300,None,1000,,,06/20/2018,06/19/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20244_FlexScan EV2430_06202018133207_1579574,Yes
2307564,HP Inc.,HP,HP 25f 25-inch Display,HP 25f Display,"HP 25fw 25-inch Display,25f Display, HP 25fw Display, 25fw Display,",Monitor,IPS LCD,LED,,2.1,25,264.53,User Adjustable Backlight,None,None,"HDMI 1.4,VGA",Ac power supply,16.41,,0.17,,0.12,,,51.3,58.6,300,None,1000,,,03/05/2018,12/06/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_1024439_HP 25f Display_12072017160759_7324748,No
