ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,COP Rating,Energy Efficiency (EER) ,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2255102,"Enertech Global, LLC",Hydron,Origin,HVS048*****1,,Open Loop Water-to-Air,4.8,26.4,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143821_4122838,No
2255100,"Enertech Global, LLC",Hydron,Origin,HVS060*****1,,Closed Loop Water-to-Air,3.8,18.2,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143821_5751912,No
2255109,"Enertech Global, LLC",Hydron,Origin,HVS060*****1,,Open Loop Water-to-Air,4.6,22.8,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143821_1078881,No
2230770,"Enertech Global, LLC",Hydron,VT Series,HVT024,,Closed Loop Water-to-Air,3.9,21.4,01/01/2015,01/08/2015,"United States, Canada",ES_1062792_01082015190207_8388231,No
2230776,"Enertech Global, LLC",Hydron,VT Series,HVT024,,Open Loop Water-to-Air,4.4,26.1,01/01/2015,01/08/2015,"United States, Canada",ES_1062792_01082015190208_5555074,No
2230773,"Enertech Global, LLC",Hydron,VT Series,HVT036,,Closed Loop Water-to-Air,4.1,21.5,01/01/2015,01/08/2015,"United States, Canada",ES_1062792_01082015190207_2845225,No
2230779,"Enertech Global, LLC",Hydron,VT Series,HVT036,,Open Loop Water-to-Air,4.7,26.3,01/01/2015,01/08/2015,"United States, Canada",ES_1062792_01082015190208_4587821,No
2255113,"Enertech Global, LLC",Hydron,Origin,HVT048,,Closed Loop Water-to-Air,4.1,23.1,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143821_6462905,No
2255117,"Enertech Global, LLC",Hydron,Origin,HVT048,,Open Loop Water-to-Air,4.8,28.8,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143822_6512728,No
2255121,"Enertech Global, LLC",Hydron,Origin,HVT060,,Closed Loop Water-to-Air,4,20.6,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143822_7167004,No
2255125,"Enertech Global, LLC",Hydron,Origin,HVT060,,Open Loop Water-to-Air,4.6,25.1,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143822_6224518,No
2255129,"Enertech Global, LLC",Hydron,Origin,HVT072,,Closed Loop Water-to-Air,3.7,18.5,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143822_9675111,No
2255133,"Enertech Global, LLC",Hydron,Origin,HVT072,,Open Loop Water-to-Air,4.2,22.1,12/01/2015,12/17/2015,"United States, Canada",ES_1062792_12172015143822_2642302,No
2203415,"Enertech Global, LLC",Hydron,WD Series,HWD120,,Open Loop Water-to-Water,3.7,20.9,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_2960919,No
2203416,"Enertech Global, LLC",Hydron,WD Series,HWD120,,Closed Loop Water-to-Water,3.2,17.6,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_8711741,No
2203427,"Enertech Global, LLC",Hydron,WS Series,HWS036,,Open Loop Water-to-Water,4,22.6,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_2731183,No
2203428,"Enertech Global, LLC",Hydron,WS Series,HWS036,,Closed Loop Water-to-Water,3.1,17.3,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_1640038,No
2203433,"Enertech Global, LLC",Hydron,WS Series,HWS048,,Open Loop Water-to-Water,3.9,21.9,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_8651249,No
2203434,"Enertech Global, LLC",Hydron,WS Series,HWS048,,Closed Loop Water-to-Water,3.2,16.6,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_1689567,No
2203421,"Enertech Global, LLC",Hydron,WS Series,HWS060,,Open Loop Water-to-Water,3.9,21.9,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_3201298,No
2203422,"Enertech Global, LLC",Hydron,WS Series,HWS060,,Closed Loop Water-to-Water,3.2,16.6,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_3209945,No
2203439,"Enertech Global, LLC",Hydron,WS Series,HWS072,,Open Loop Water-to-Water,4,21.4,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113301_5486641,No
2203440,"Enertech Global, LLC",Hydron,WS Series,HWS072,,Closed Loop Water-to-Water,3.1,16.7,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113301_5336123,No
2203408,"Enertech Global, LLC",Hydron,WS Series,HWS084,,Closed Loop Water-to-Water,3.1,16.1,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_5521379,No
2203411,"Enertech Global, LLC",Hydron,WS Series,HWS084,,Open Loop Water-to-Water,3.9,20.5,12/01/2017,01/28/2014,"United States, Canada",ES_1062792_01282014113300_6319758,No
2193058,"Enertech Global, LLC",Hydron,Revolution,HWT036C,,Closed Loop Water-to-Water,3.1,18.3,12/31/2013,10/25/2013,"United States, Canada",ES_1062792_10252013153536_8217102,No
2193070,"Enertech Global, LLC",Hydron,Revolution,HWT036C,,Open Loop Water-to-Water,3.6,22.6,12/31/2013,10/25/2013,"United States, Canada",ES_1062792_10252013153536_3176918,No
2193062,"Enertech Global, LLC",Hydron,Revolution,HWT048C,,Closed Loop Water-to-Water,3.1,17.2,12/31/2013,10/25/2013,"United States, Canada",ES_1062792_10252013153536_5235691,No
2193074,"Enertech Global, LLC",Hydron,Revolution,HWT048C,,Open Loop Water-to-Water,3.5,21.4,12/31/2013,10/25/2013,"United States, Canada",ES_1062792_10252013153536_9598614,No
2193066,"Enertech Global, LLC",Hydron,Revolution,HWT060C,,Closed Loop Water-to-Water,3.1,16.4,12/31/2013,10/25/2013,"United States, Canada",ES_1062792_10252013153536_4426522,No
2193078,"Enertech Global, LLC",Hydron,Revolution,HWT060C,,Open Loop Water-to-Water,3.6,20.2,12/31/2013,10/25/2013,"United States, Canada",ES_1062792_10252013153536_2746199,No
2194266,"Enertech Global, LLC",Hydron,Revolution,HWT092C,,Closed Loop Water-to-Water,3.1,16.9,11/25/2013,11/13/2013,"United States, Canada",ES_1062792_11132013144018_6420350,No
2194269,"Enertech Global, LLC",Hydron,Revolution,HWT092C,,Open Loop Water-to-Water,3.7,21,11/25/2013,11/13/2013,"United States, Canada",ES_1062792_11132013144018_3072135,No
2304880,"Enertech Global, LLC",Hydron,Cruise,HWV060,,Closed Loop Water-to-Water,3.5,21.9,10/02/2017,10/12/2017,"United States, Canada",ES_1062792_10524446_10122017090547_5128454,No
2178713,"Enertech Global, LLC",Hydron,Revolution,HXT024D,,Closed Loop Water-to-Air,4.6,24.7,12/12/2012,04/25/2013,"United States, Canada",ES_1062792_04252013094814_8186783,No
2178737,"Enertech Global, LLC",Hydron,Revolution,HXT024D,,Open Loop Water-to-Air,5.3,31,12/12/2012,04/25/2013,"United States, Canada",ES_1062792_04252013094814_7865177,No
1739253,"Enertech Global, LLC",Hydron,Revolution,HXT036A,,Open Loop Water-to-Air,4.8,27.1,07/01/2010,01/21/2011,"United States, Canada",ES_1062792_4090211_06062012104352_7555813,No
2178742,"Enertech Global, LLC",Hydron,Revolution,HXT036D,,Open Loop Water-to-Air,5.2,28.3,12/12/2012,04/25/2013,"United States, Canada",ES_1062792_04252013094814_1933348,No
2178743,"Enertech Global, LLC",Hydron,Revolution,HXT036D,,Closed Loop Water-to-Air,4.4,22.7,12/12/2012,04/25/2013,"United States, Canada",ES_1062792_04252013094814_1616518,No
1739243,"Enertech Global, LLC",Hydron,Revolution,HXT048A,,Open Loop Water-to-Air,4.9,25.2,01/26/2010,01/21/2011,"United States, Canada",ES_1062792_3673489_06062012104352_7554136,No
2178750,"Enertech Global, LLC",Hydron,Revolution,HXT048D,,Open Loop Water-to-Air,4.8,25.8,12/12/2012,04/25/2013,"United States, Canada",ES_1062792_04252013094815_7966543,No
2178751,"Enertech Global, LLC",Hydron,Revolution,HXT048D,,Closed Loop Water-to-Air,4.1,20.6,12/12/2012,04/25/2013,"United States, Canada",ES_1062792_04252013094815_8456364,No
1739245,"Enertech Global, LLC",Hydron,Revolution,HXT060A,,Open Loop Water-to-Air,4.7,24.1,01/26/2010,01/21/2011,"United States, Canada",ES_1062792_3673490_06062012104352_7554472,No
1935633,"Enertech Global, LLC",Hydron,Revolution,HXT060D,,Closed Loop Water-to-Air,4,21.4,07/23/2012,09/04/2012,"United States, Canada",ES_1062792_5440542_09042012144410_9134043,No
1935648,"Enertech Global, LLC",Hydron,Revolution,HXT060D,,Open Loop Water-to-Air,4.7,26.1,07/23/2012,09/04/2012,"United States, Canada",ES_1062792_5440542_09042012144419_6043236,No
1935639,"Enertech Global, LLC",Hydron,Revolution,HXT072D,,Closed Loop Water-to-Air,3.9,20.1,07/23/2012,09/04/2012,"United States, Canada",ES_1062792_5440555_09042012144413_4501484,No
1935653,"Enertech Global, LLC",GeoComfort,Compass,GXT072D,,Open Loop Water-to-Air,4.5,24,07/23/2012,09/04/2012,"United States, Canada",ES_1062792_5440554_09042012144422_0781633,No
2316883,"Enertech Global, LLC",GeoComfort,Compass,GXT072D,,Closed Loop Water-to-Water,3.8,20,07/23/2012,04/04/2018,"United States, Canada",ES_1062792_GXT072D_04042018144830_8007845,No
2244441,"Enertech Global, LLC",GeoComfort,Navigator,GYT024,,Closed Loop Water-to-Air,4.6,24.1,09/01/2015,07/24/2015,"United States, Canada",ES_1062792_07242015134553_9120879,No
2244445,"Enertech Global, LLC",GeoComfort,Navigator,GYT024,,Open Loop Water-to-Air,5.4,29.7,09/01/2015,07/24/2015,"United States, Canada",ES_1062792_07242015134553_2629156,No
2316774,"Enertech Global, LLC",GeoComfort,Navigator,GYT024,,Closed Loop Water-to-Water,4.6,24,09/01/2015,04/04/2018,"United States, Canada",ES_1062792_GYT024_04042018134820_0804029,No
2221039,"Enertech Global, LLC",GeoComfort,Navigator,GYT036,,Closed Loop Water-to-Air,4.8,26.1,10/31/2014,10/01/2014,"United States, Canada",ES_1062792_10012014173156_6600860,No
2221045,"Enertech Global, LLC",GeoComfort,Navigator,GYT036,,Open Loop Water-to-Air,5.7,32.2,10/31/2014,10/01/2014,"United States, Canada",ES_1062792_10012014173156_2571700,No
2316809,"Enertech Global, LLC",GeoComfort,Navigator,GYT036,,Closed Loop Water-to-Water,4.8,26.1,10/31/2014,04/04/2018,"United States, Canada",ES_1062792_GYT036_04042018141551_3122975,No
2316818,"Enertech Global, LLC",GeoComfort,Navigator,GYT036,,Closed Loop Water-to-Water,4.8,26.1,10/31/2014,04/04/2018,"United States, Canada",ES_1062792_GYT036_04042018141839_6345339,No
2221036,"Enertech Global, LLC",GeoComfort,Navigator,GYT048,,Closed Loop Water-to-Air,4.6,24.9,10/31/2014,10/01/2014,"United States, Canada",ES_1062792_10012014173156_4286539,No
2221042,"Enertech Global, LLC",GeoComfort,Navigator,GYT048,,Open Loop Water-to-Air,5.4,30.8,10/31/2014,10/01/2014,"United States, Canada",ES_1062792_10012014173156_2405966,No
2316753,"Enertech Global, LLC",GeoComfort,Navigator,GYT048,,Closed Loop Water-to-Water,4.6,24.9,10/31/2014,04/04/2018,"United States, Canada",ES_1062792_GYT048_04042018134440_1906447,No
2238733,"Enertech Global, LLC",GeoComfort,Navigator,GYT060,,Closed Loop Water-to-Air,4.4,23.7,04/01/2015,05/05/2015,"United States, Canada",ES_1062792_05052015144913_4204326,No
2238738,"Enertech Global, LLC",GeoComfort,Navigator,GYT060,,Open Loop Water-to-Air,5.1,29.1,04/01/2015,05/05/2015,"United States, Canada",ES_1062792_05052015144913_8265750,No
2316750,"Enertech Global, LLC",GeoComfort,Navigator,GYT060,,Closed Loop Water-to-Water,4.4,23.6,04/01/2015,04/04/2018,"United States, Canada",ES_1062792_GYT060_04042018134419_4731339,No
2238735,"Enertech Global, LLC",GeoComfort,Navigator,GYT072,,Closed Loop Water-to-Air,4.1,21.4,04/01/2015,05/05/2015,"United States, Canada",ES_1062792_05052015144913_1493633,No
2238740,"Enertech Global, LLC",GeoComfort,Navigator,GYT072,,Open Loop Water-to-Air,4.7,26.4,04/01/2015,05/05/2015,"United States, Canada",ES_1062792_05052015144913_5240252,No
2316747,"Enertech Global, LLC",GeoComfort,Navigator,GYT072,,Closed Loop Water-to-Water,4.1,21.4,04/01/2015,04/04/2018,"United States, Canada",ES_1062792_GYT072_04042018133958_4104898,No
2323538,"Enertech Global, LLC",GeoComfort,Element,GZS015*****1,,Closed Loop Water-to-Water,3.9,17.6,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS015*****1_07312018205552_4777074,No
2335690,"Enertech Global, LLC",GeoComfort,Element,GZS015*****1,,Closed Loop Water-to-Air,3.9,17.6,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS015*****1_03292019030612_1594688,No
2335866,"Enertech Global, LLC",GeoComfort,Element,GZS015*****1,,Open Loop Water-to-Air,4.8,24.9,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS015*****1_03292019030614_8676693,No
2294024,"Enertech Global, LLC",GeoComfort,Element,GZS015*****1B,,Closed Loop Water-to-Air,3.9,20.3,04/03/2017,04/11/2017,"United States, Canada",ES_1062792_04112017132927_8857657,No
2294020,"Enertech Global, LLC",GeoComfort,Element,GZS015******B,,Closed Loop Water-to-Air,3.8,19.2,04/03/2017,04/11/2017,"United States, Canada",ES_1062792_04112017132926_1102968,No
2323542,"Enertech Global, LLC",GeoComfort,Element,GZS017*****1,,Closed Loop Water-to-Water,3.9,18.2,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS017*****1_07312018205837_9402404,No
2335671,"Enertech Global, LLC",GeoComfort,Element,GZS017*****1,,Closed Loop Water-to-Air,3.9,18.2,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS017*****1_03292019030609_9106291,No
2335856,"Enertech Global, LLC",GeoComfort,Element,GZS017*****1,,Open Loop Water-to-Air,4.7,24.9,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS017*****1_03292019030612_2830006,No
2294032,"Enertech Global, LLC",GeoComfort,Element,GZS017*****1B,,Closed Loop Water-to-Air,3.8,20.5,04/03/2017,04/11/2017,"United States, Canada",ES_1062792_04112017132927_1620080,No
2294028,"Enertech Global, LLC",GeoComfort,Element,GZS017******B,,Closed Loop Water-to-Air,3.7,18.6,04/03/2017,04/11/2017,"United States, Canada",ES_1062792_04112017132927_9864463,No
2323550,"Enertech Global, LLC",GeoComfort,Element,GZS018*****1,,Closed Loop Water-to-Water,3.7,18.7,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS018*****1_07312018213242_7821121,No
2335675,"Enertech Global, LLC",GeoComfort,Element,GZS018*****1,,Closed Loop Water-to-Air,3.7,18.7,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS018*****1_03292019030610_6960132,No
2335855,"Enertech Global, LLC",GeoComfort,Element,GZS018*****1,,Open Loop Water-to-Air,4.7,26,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS018*****1_03292019030612_2218583,No
2282343,"Enertech Global, LLC",GeoComfort,Element,GZS018*****1B,,Closed Loop Water-to-Air,3.8,20.5,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120111_4602667,No
2282335,"Enertech Global, LLC",GeoComfort,Element,GZS018******B,,Closed Loop Water-to-Air,3.6,18.2,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120111_1427416,No
2323623,"Enertech Global, LLC",GeoComfort,Element,GZS024*****1,,Closed Loop Water-to-Water,3.9,19.6,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS024*****1_07312018234142_5872424,No
2335684,"Enertech Global, LLC",GeoComfort,Element,GZS024*****1,,Closed Loop Water-to-Air,3.9,19.6,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS024*****1_03292019030611_358316,No
2335862,"Enertech Global, LLC",GeoComfort,Element,GZS024*****1,,Open Loop Water-to-Air,4.8,26.3,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS024*****1_03292019030613_3333215,No
2282359,"Enertech Global, LLC",GeoComfort,Element,GZS024*****1B,,Closed Loop Water-to-Air,3.9,21.5,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120112_5978258,No
2282351,"Enertech Global, LLC",GeoComfort,Element,GZS024******B,,Closed Loop Water-to-Air,3.7,18.7,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120111_9522275,No
2323626,"Enertech Global, LLC",GeoComfort,Element,GZS030*****1,,Closed Loop Water-to-Water,3.8,18.8,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS030*****1_07312018234342_2694420,No
2335678,"Enertech Global, LLC",GeoComfort,Element,GZS030*****1,,Closed Loop Water-to-Air,3.8,18.8,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS030*****1_03292019030610_195600,No
2335851,"Enertech Global, LLC",GeoComfort,Element,GZS030*****1,,Open Loop Water-to-Air,4.7,24.6,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS030*****1_03292019030612_4641881,No
2282375,"Enertech Global, LLC",GeoComfort,Element,GZS030*****1B,,Closed Loop Water-to-Air,4,20.7,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120112_5147067,No
2282367,"Enertech Global, LLC",GeoComfort,Element,GZS030******B,,Closed Loop Water-to-Air,3.7,19.1,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120112_2733611,No
2323629,"Enertech Global, LLC",GeoComfort,Element,GZS036*****1,,Closed Loop Water-to-Water,3.9,18.8,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS036*****1_07312018234601_7087509,No
2335683,"Enertech Global, LLC",GeoComfort,Element,GZS036*****1,,Closed Loop Water-to-Air,3.9,18.8,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS036*****1_03292019030611_4198283,No
2335857,"Enertech Global, LLC",GeoComfort,Element,GZS036*****1,,Open Loop Water-to-Air,4.6,24.7,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS036*****1_03292019030612_8234420,No
2282391,"Enertech Global, LLC",GeoComfort,Element,GZS036*****1B,,Closed Loop Water-to-Air,4,19.5,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120113_2295530,No
2282383,"Enertech Global, LLC",GeoComfort,Element,GZS036******B,,Closed Loop Water-to-Air,3.7,18.1,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120113_2866696,No
2323636,"Enertech Global, LLC",GeoComfort,Element,GZS042*****1,,Closed Loop Water-to-Water,3.8,19.2,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS042*****1_07312018234834_8898014,No
2323639,"Enertech Global, LLC",GeoComfort,Element,GZS042*****1,,Closed Loop Water-to-Water,3.8,19.2,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS042*****1_07312018234856_0319963,No
2335686,"Enertech Global, LLC",GeoComfort,Element,GZS042*****1,,Closed Loop Water-to-Air,3.8,19.2,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS042*****1_03292019030612_524412,No
2335860,"Enertech Global, LLC",GeoComfort,Element,GZS042*****1,,Open Loop Water-to-Air,4.5,25.6,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS042*****1_03292019030613_9184541,No
2282407,"Enertech Global, LLC",GeoComfort,Element,GZS042*****1B,,Closed Loop Water-to-Air,4.1,21.1,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120113_7004132,No
2282399,"Enertech Global, LLC",GeoComfort,Element,GZS042******B,,Closed Loop Water-to-Air,3.9,19.8,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120113_9030803,No
2323642,"Enertech Global, LLC",GeoComfort,Element,GZS048*****1,,Closed Loop Water-to-Water,3.6,17.4,07/01/2018,07/31/2018,"United States, Canada",ES_1062792_GZS048*****1_07312018235122_5551640,No
2335693,"Enertech Global, LLC",GeoComfort,Element,GZS048*****1,,Closed Loop Water-to-Air,3.6,17.4,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS048*****1_03292019030612_978554,No
2335871,"Enertech Global, LLC",GeoComfort,Element,GZS048*****1,,Open Loop Water-to-Air,4.3,22.6,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS048*****1_03292019030615_8982130,No
2282423,"Enertech Global, LLC",GeoComfort,Element,GZS048*****1B,,Closed Loop Water-to-Air,3.8,19.1,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120114_9955850,No
2282415,"Enertech Global, LLC",GeoComfort,Element,GZS048******B,,Closed Loop Water-to-Air,3.6,17.8,10/17/2016,10/26/2016,"United States, Canada",ES_1062792_10262016120114_1402817,No
2322301,"Enertech Global, LLC",GeoComfort,Element,GZS060*****1,,Closed Loop Water-to-Water,3.6,17.5,07/01/2018,07/06/2018,"United States, Canada",ES_1062792_GZS060*****1_07062018142921_2512804,No
2335702,"Enertech Global, LLC",GeoComfort,Element,GZS060*****1,,Closed Loop Water-to-Air,3.6,17.5,07/01/2018,04/02/2019,"United States, Canada",ES_1062792_GZS060*****1_03292019030614_371196,No
